,age,age_origin
"Scedosporium_inflatum_23908944:Scedosporium inflatum
",none,other
"Scedosporium_inflatum_24238227:Scedosporium inflatum
",none,this case report
"Scedosporium_inflatum_24962102:Scedosporium inflatum
",17-65岁,27
"Scedosporium_inflatum_25308027:Scedosporium inflatum
",none,an immunocompetent patient
"Scedosporium_inflatum_25639881:Scedosporium inflatum
",1-17岁,13
"Scedosporium_inflatum_28762125:Scedosporium inflatum
",none,enabling
"Scedosporium_inflatum_29094263:Scedosporium inflatum
",>65岁,68- and 87
"Scedosporium_inflatum_30283549:Scedosporium inflatum
",1-17岁,13-year-old
"Scedosporium_inflatum_30297214:Scedosporium inflatum
",17-65岁,31
"Scedosporium_inflatum_33084474:Scedosporium inflatum
",none,a
"Scedosporium_inflatum_33315292:Scedosporium inflatum
",17-65岁,24
"Scedosporium_inflatum_33318800:Scedosporium inflatum
",>65岁,67-year-old
"Scedosporium_inflatum_33323661:Scedosporium inflatum
",>65岁,74-year-old
"Scedosporium_inflatum_33392858:Scedosporium inflatum
",none,Scedosporium
"Scedosporium_inflatum_33527651:Scedosporium inflatum
",none,male
"Scedosporium_inflatum_33707042:Scedosporium inflatum
",1-17岁,13-year-old
"Scedosporium_inflatum_33834145:Scedosporium inflatum
",17-65岁,54 - year-old
"Scedosporium_inflatum_33923333:Scedosporium inflatum
",>65岁,90
"Scedosporium_inflatum_34097886:Scedosporium inflatum
",none,Near-Drowning
"Scedosporium_inflatum_34386675:Scedosporium inflatum
",none,Recipient.ABSTRACT:
"Scedosporium_inflatum_34513465:Scedosporium inflatum
",>65岁,elderly
"Scedosporium_inflatum_34535388:Scedosporium inflatum
",1-17岁,ninety-eight
"Scedosporium_inflatum_34628284:Scedosporium inflatum
",17-65岁,30
"Scedosporium_inflatum_34642117:Scedosporium inflatum
",1-17岁,nine
"Scedosporium_inflatum_34829210:Scedosporium inflatum
",none,observational
"Scedosporium_inflatum_8389611:Scedosporium inflatum
",none,.
"Scedosporium_inflatum_9042007:Scedosporium inflatum
",17-65岁,54-year-old
"Scedosporium_inflatum_9279332:Scedosporium inflatum
",17-65岁,adults
"Scedosporium_inflatum_9762808:Scedosporium inflatum
",>65岁,69 yr old
"Scedosporium_prolificans_10030078:Scedosporium prolificans
",17-65岁,forty-year-old
"Scedosporium_prolificans_10959662:Scedosporium prolificans
",17-65岁,29-y-old
"Scedosporium_prolificans_11747789:Scedosporium prolificans
",none,neutropenic
"Scedosporium_prolificans_12490804:Scedosporium prolificans
",none,recipient
"Scedosporium_prolificans_12688361:Scedosporium prolificans
",17-65岁,62-year-old
"Scedosporium_prolificans_14515403:Scedosporium prolificans
",none,therapy
"Scedosporium_prolificans_14622392:Scedosporium prolificans
",>65岁,72-year-old
"Scedosporium_prolificans_18411765:Scedosporium prolificans
",>65岁,69-year-old
"Scedosporium_prolificans_18473538:Scedosporium prolificans
",none,a
"Scedosporium_prolificans_19672782:Scedosporium prolificans
",none,any type of patient
"Scedosporium_prolificans_21059516:Scedosporium prolificans
",17-65岁,33-year-old
"Scedosporium_prolificans_22032175:Scedosporium prolificans
",17-65岁,59-year-old
"Scedosporium_prolificans_22124953:Scedosporium prolificans
",none,patient
"Scedosporium_prolificans_22167398:Scedosporium prolificans
",none,these
"Scedosporium_prolificans_22335254:Scedosporium prolificans
",none,certain
"Scedosporium_prolificans_22416481:Scedosporium prolificans
",>65岁,83-year-old
"Scedosporium_prolificans_23518310:Scedosporium prolificans
",1-17岁,two
"Scedosporium_prolificans_24238227:Scedosporium prolificans
",none,this case report
"Scedosporium_prolificans_24962102:Scedosporium prolificans
",17-65岁,27
"Scedosporium_prolificans_25308027:Scedosporium prolificans
",none,an immunocompetent patient
"Scedosporium_prolificans_25639881:Scedosporium prolificans
",1-17岁,13
"Scedosporium_prolificans_28762125:Scedosporium prolificans
",none,enabling
"Scedosporium_prolificans_29094263:Scedosporium prolificans
",>65岁,68- and 87
"Scedosporium_prolificans_30283549:Scedosporium prolificans
",1-17岁,13-year-old
"Scedosporium_prolificans_30297214:Scedosporium prolificans
",17-65岁,31
"Scedosporium_prolificans_33084474:Scedosporium prolificans
",none,a
"Scedosporium_prolificans_33315292:Scedosporium prolificans
",17-65岁,24
"Scedosporium_prolificans_33318800:Scedosporium prolificans
",>65岁,67-year-old
"Scedosporium_prolificans_33323661:Scedosporium prolificans
",>65岁,74-year-old
"Scedosporium_prolificans_33392858:Scedosporium prolificans
",none,important
"Scedosporium_prolificans_33527651:Scedosporium prolificans
",none,recipient
"Scedosporium_prolificans_33707042:Scedosporium prolificans
",1-17岁,13-year-old
"Scedosporium_prolificans_33834145:Scedosporium prolificans
",17-65岁,54 - year-old
"Scedosporium_prolificans_33923333:Scedosporium prolificans
",>65岁,90
"Scedosporium_prolificans_34097886:Scedosporium prolificans
",none,Near-Drowning
"Scedosporium_prolificans_34386675:Scedosporium prolificans
",none,Recipient.ABSTRACT:
"Scedosporium_prolificans_34513465:Scedosporium prolificans
",>65岁,elderly
"Scedosporium_prolificans_34535388:Scedosporium prolificans
",1-17岁,ninety-eight
"Scedosporium_prolificans_34628284:Scedosporium prolificans
",none,post-transplant.
"Scedosporium_prolificans_34642117:Scedosporium prolificans
",none,.
"Scedosporium_prolificans_8199569:Scedosporium prolificans
",1-17岁,four
"Scedosporium_prolificans_8389611:Scedosporium prolificans
",none,.
"Scedosporium_prolificans_9042007:Scedosporium prolificans
",17-65岁,54-year-old
"Scedosporium_prolificans_9279332:Scedosporium prolificans
",17-65岁,adults
"Scedosporium_prolificans_9762808:Scedosporium prolificans
",>65岁,69 yr old
"Schizophyllum_14708555:Schizophyllum
",none,first known
"Schizophyllum_18654917:Schizophyllum
",17-65岁,59-year-old
"Schizophyllum_19100626:Schizophyllum
",17-65岁,56-year-old
"Schizophyllum_19455959:Schizophyllum
",>65岁,75-year-old
"Schizophyllum_26839766:Schizophyllum
",17-65岁,61-year-old
"Schizophyllum_27489762:Schizophyllum
",>65岁,80-year-old
"Schizophyllum_33118109:Schizophyllum
",17-65岁,56-year-old
"Schizophyllum_33124214:Schizophyllum
",none,also
"Schizophyllum_33156492:Schizophyllum
",>65岁,69-year-old
"Schizophyllum_34627188:Schizophyllum
",>65岁,76-year-old
"Schizophyllum_34856690:Schizophyllum
",1-17岁,Two
"Schizophyllum_8011808:Schizophyllum
",none,otherwise
"Schizophyllum_commune_14708555:Schizophyllum commune
",none,first known
"Schizophyllum_commune_18654917:Schizophyllum commune
",17-65岁,59-year-old
"Schizophyllum_commune_19100626:Schizophyllum commune
",17-65岁,56-year-old
"Schizophyllum_commune_19455959:Schizophyllum commune
",>65岁,75-year-old
"Schizophyllum_commune_23241374:Schizophyllum commune
",1-17岁,4
"Schizophyllum_commune_23903552:Schizophyllum commune
",none,patients
"Schizophyllum_commune_26839766:Schizophyllum commune
",17-65岁,61-year-old
"Schizophyllum_commune_27489762:Schizophyllum commune
",>65岁,80-year-old
"Schizophyllum_commune_31543381:Schizophyllum commune
",none,an immunocompetent
"Schizophyllum_commune_33118109:Schizophyllum commune
",17-65岁,56-year-old
"Schizophyllum_commune_33124214:Schizophyllum commune
",none,a patient with
"Schizophyllum_commune_33156492:Schizophyllum commune
",>65岁,69-year-old
"Schizophyllum_commune_34627188:Schizophyllum commune
",>65岁,76-year-old
"Schizophyllum_commune_34856690:Schizophyllum commune
",1-17岁,Two
"Schizophyllum_commune_8011808:Schizophyllum commune
",none,otherwise
"Scopulariopsis_10364747:Scopulariopsis
",17-65岁,5 to 20
"Scopulariopsis_1080974:Scopulariopsis
",none,mice
"Scopulariopsis_14986165:Scopulariopsis
",17-65岁,24-year-old
"Scopulariopsis_19672782:Scopulariopsis
",none,any type of patient
"Scopulariopsis_29120502:Scopulariopsis
",none,a
"Scopulariopsis_31166635:Scopulariopsis
",none,transplantation
"Scopulariopsis_31329937:Scopulariopsis
",none,.
"Scopulariopsis_33042775:Scopulariopsis
",>65岁,65-year-old
"Scopulariopsis_6594766:Scopulariopsis
",none,a
"Scopulariopsis_acremonium_12058386:Scopulariopsis acremonium
",none,staff
"Scopulariopsis_acremonium_16364887:Scopulariopsis acremonium
",17-65岁,63-year-old
"Scopulariopsis_acremonium_17939312:Scopulariopsis acremonium
",none,as in our
"Scopulariopsis_acremonium_32000288:Scopulariopsis acremonium
",none,disseminated
"Scopulariopsis_acremonium_8479326:Scopulariopsis acremonium
",>65岁,1974
"Scopulariopsis_brevicaulis_10364747:Scopulariopsis brevicaulis
",17-65岁,5 to 20
"Scopulariopsis_brevicaulis_14986165:Scopulariopsis brevicaulis
",17-65岁,24
"Scopulariopsis_brevicaulis_19672782:Scopulariopsis brevicaulis
",none,any type
"Scopulariopsis_brevicaulis_29120502:Scopulariopsis brevicaulis
",none,a woman
"Scopulariopsis_brevicaulis_31166635:Scopulariopsis brevicaulis
",none,transplantation
"Scopulariopsis_brevicaulis_33042775:Scopulariopsis brevicaulis
",none,human
"Scopulariopsis_brevicaulis_6594766:Scopulariopsis brevicaulis
",none,a
"Scopulariopsis_candida_12058386:Scopulariopsis candida
",none,staff
"Scopulariopsis_candida_7811856:Scopulariopsis candida
",1-17岁,eight
"Scopulariopsis_candida_8479326:Scopulariopsis candida
",>65岁,1974
"Scytalidium_34603948:Scytalidium
",1岁以下,month
"Scytalidium_dimidiatum_14662991:Scytalidium dimidiatum
",none,graft rejection
"Scytalidium_dimidiatum_25948605:Scytalidium dimidiatum
",none,this
"Scytalidium_dimidiatum_34603948:Scytalidium dimidiatum
",1岁以下,A month
"Scytalidium_dimidiatum_34758426:Scytalidium dimidiatum
",17-65岁,34-year-old
"Septata_intestinalis_21036848:Septata intestinalis
",17-65岁,28-year-old
"Septata_intestinalis_21063982:Septata intestinalis
",1-17岁,four years old
"Septata_intestinalis_22324244:Septata intestinalis
",17-65岁,36-50
"Septata_intestinalis_27266280:Septata intestinalis
",17-65岁,63
"Setosphaeria_rostrata_30016038:Setosphaeria rostrata
",none,a
"Sporobolomyces_salmonicolor_10979195:Sporobolomyces salmonicolor
",none,employed
"Sporothrix_10919584:Sporothrix
",1-17岁,three
"Sporothrix_2093118:Sporothrix
",none,modernization
"Sporothrix_28706855:Sporothrix
",17-65岁,25 year old
"Sporothrix_29058171:Sporothrix
",none,sexagenar
"Sporothrix_34825345:Sporothrix
",>65岁,92
"Sporothrix_7244760:Sporothrix
",none,nodules
"Sporothrix_9100791:Sporothrix
",17-65岁,37-year-old
"Sporothrix_brasiliensis_29371525:Sporothrix brasiliensis
",none,.
"Sporothrix_brasiliensis_32453723:Sporothrix brasiliensis
",17-65岁,50-year-old
"Sporothrix_brasiliensis_34825345:Sporothrix brasiliensis
",>65岁,92
"Sporothrix_cyanescens_10919584:Sporothrix cyanescens
",1-17岁,three
"Sporothrix_cyanescens_2093118:Sporothrix cyanescens
",none,pseudoepidemic
"Sporothrix_cyanescens_8803800:Sporothrix cyanescens
",none,"immunosuppressed,"
"Sporothrix_globosa_22682194:Sporothrix globosa
",none,.
"Sporothrix_luriei_1401023:Sporothrix luriei
",none,a patient
"Sporothrix_schenckii_28706855:Sporothrix schenckii
",17-65岁,25
"Sporothrix_schenckii_29058171:Sporothrix schenckii
",none,sexagenar
"Sporothrix_schenckii_31155205:Sporothrix schenckii
",17-65岁,26-year-old
"Sporothrix_schenckii_9100791:Sporothrix schenckii
",17-65岁,37-year-old
"Stachybotrys_21943538:Stachybotrys
",17-65岁,53-year-old
"Stachybotrys_32155243:Stachybotrys
",17-65岁,23-year old
"Stachybotrys_chartarum_21943538:Stachybotrys chartarum
",17-65岁,53-year-old
"Syncephalastrum_racemosum_25250768:Syncephalastrum racemosum
",>65岁,71
"Syncephalastrum_racemosum_25736172:Syncephalastrum racemosum
",1-17岁,10
"Syncephalastrum_racemosum_32775204:Syncephalastrum racemosum
",none,describing
"Talaromyces_marneffei_28797489:Talaromyces marneffei
",none,patients
"Talaromyces_marneffei_31028230:Talaromyces marneffei
",none,:
"Talaromyces_marneffei_31028231:Talaromyces marneffei
",none,empty
"Talaromyces_marneffei_31179555:Talaromyces marneffei
",1-17岁,seven
"Talaromyces_marneffei_31239726:Talaromyces marneffei
",17-65岁,27-year-old
"Talaromyces_marneffei_31715672:Talaromyces marneffei
",1-17岁,59+-14
"Talaromyces_marneffei_31894499:Talaromyces marneffei
",1-17岁,five cases presenting to our tertiary
"Talaromyces_marneffei_32493232:Talaromyces marneffei
",1岁以下,37-month-old
"Talaromyces_marneffei_32742907:Talaromyces marneffei
",17-65岁,27-year-old
"Talaromyces_marneffei_32794335:Talaromyces marneffei
",none,transplant
"Talaromyces_marneffei_33036111:Talaromyces marneffei
",17-65岁,52-year-old
"Talaromyces_marneffei_33100074:Talaromyces marneffei
",17-65岁,59-year-old
"Talaromyces_marneffei_33236714:Talaromyces marneffei
",none,re
"Talaromyces_marneffei_33435770:Talaromyces marneffei
",17-65岁,adult
"Talaromyces_marneffei_33440949:Talaromyces marneffei
",17-65岁,59-year-old
"Talaromyces_marneffei_33620282:Talaromyces marneffei
",17-65岁,14-30
"Talaromyces_marneffei_33644813:Talaromyces marneffei
",>65岁,2004
"Talaromyces_marneffei_33743629:Talaromyces marneffei
",17-65岁,21
"Talaromyces_marneffei_33791233:Talaromyces marneffei
",1岁以下,8-month-old
"Talaromyces_marneffei_33905861:Talaromyces marneffei
",>65岁,111
"Talaromyces_marneffei_33971053:Talaromyces marneffei
",17-65岁,15 - 50
"Talaromyces_marneffei_34057840:Talaromyces marneffei
",17-65岁,24-year-old
"Talaromyces_marneffei_34110649:Talaromyces marneffei
",none,for the disease
"Talaromyces_marneffei_34140785:Talaromyces marneffei
",none,"nAIGAs may be associated with multiple opportunistic, persistent and disseminated infections."
"Talaromyces_marneffei_34144700:Talaromyces marneffei
",17-65岁,"2018 and September 2020, we enrolled patients with T. marneffei infection who were HIV-negative (group TM, n = 42"
"Talaromyces_marneffei_34224076:Talaromyces marneffei
",1-17岁,negative child
"Talaromyces_marneffei_34228343:Talaromyces marneffei
",17-65岁,55
"Talaromyces_marneffei_34258314:Talaromyces marneffei
",none,this
"Talaromyces_marneffei_34351597:Talaromyces marneffei
",17-65岁,40
"Talaromyces_marneffei_34436175:Talaromyces marneffei
",none,patients
"Talaromyces_marneffei_34446679:Talaromyces marneffei
",17-65岁,35 years (interquartile range 30-40
"Talaromyces_marneffei_34512824:Talaromyces marneffei
",>65岁,22 to 79
"Talaromyces_marneffei_34526784:Talaromyces marneffei
",17-65岁,28-year-old
"Talaromyces_marneffei_34530743:Talaromyces marneffei
",none,a
"Talaromyces_marneffei_34786075:Talaromyces marneffei
",17-65岁,middle-aged
"Talaromyces_marneffei_34866920:Talaromyces marneffei
",none,antifungal
"Talaromyces_marneffei_34992393:Talaromyces marneffei
",17-65岁,51-year-old
"Talaromyces_pururogenus_28797489:Talaromyces pururogenus
",none,patients
"Talaromyces_pururogenus_29335843:Talaromyces pururogenus
",none,alerted
"Talaromyces_pururogenus_31028230:Talaromyces pururogenus
",none,.
"Talaromyces_pururogenus_31028231:Talaromyces pururogenus
",none,empty
"Talaromyces_pururogenus_31179555:Talaromyces pururogenus
",1-17岁,seven
"Talaromyces_pururogenus_31239726:Talaromyces pururogenus
",17-65岁,27-year-old
"Talaromyces_pururogenus_31715672:Talaromyces pururogenus
",1-17岁,59+-14
"Talaromyces_pururogenus_31894499:Talaromyces pururogenus
",1-17岁,five cases presenting to our tertiary
"Talaromyces_pururogenus_32493232:Talaromyces pururogenus
",1岁以下,37-month-old
"Talaromyces_pururogenus_33440949:Talaromyces pururogenus
",17-65岁,59-year-old
"Talaromyces_pururogenus_33971053:Talaromyces pururogenus
",17-65岁,15 - 50
"Talaromyces_pururogenus_34110649:Talaromyces pururogenus
",none,for the disease
"Talaromyces_pururogenus_34224076:Talaromyces pururogenus
",1-17岁,negative child
"Talaromyces_pururogenus_34228343:Talaromyces pururogenus
",17-65岁,55
"Talaromyces_pururogenus_34258314:Talaromyces pururogenus
",none,this
"Talaromyces_pururogenus_34351597:Talaromyces pururogenus
",17-65岁,40
"Talaromyces_pururogenus_34436175:Talaromyces pururogenus
",none,patients
"Talaromyces_pururogenus_34446679:Talaromyces pururogenus
",17-65岁,35 years (interquartile range 30-40
"Talaromyces_pururogenus_34512824:Talaromyces pururogenus
",>65岁,22 to 79
"Talaromyces_pururogenus_34526784:Talaromyces pururogenus
",17-65岁,28-year-old
"Talaromyces_pururogenus_34530743:Talaromyces pururogenus
",none,a
"Talaromyces_pururogenus_34786075:Talaromyces pururogenus
",17-65岁,middle-aged
"Talaromyces_pururogenus_34866920:Talaromyces pururogenus
",none,antifungal
"Talaromyces_pururogenus_34992393:Talaromyces pururogenus
",17-65岁,51-year-old
"Thermoascus_crustaceus_31308712:Thermoascus crustaceus
",none,diagnosis
"Torulopsis_candida_116368:Torulopsis candida
",17-65岁,middle-aged
"Torulopsis_candida_1186493:Torulopsis candida
",none,old
"Torulopsis_candida_12503936:Torulopsis candida
",17-65岁,38-year-old
"Torulopsis_candida_13381939:Torulopsis candida
",none,:
"Torulopsis_candida_1957105:Torulopsis candida
",17-65岁,48-year old
"Torulopsis_candida_33457028:Torulopsis candida
",17-65岁,adult
"Torulopsis_candida_3472265:Torulopsis candida
",none,patients and also in a bronchoscopic lavage obtained from one patient
"Torulopsis_candida_34956824:Torulopsis candida
",1-17岁,children
"Torulopsis_candida_3581574:Torulopsis candida
",>65岁,66-year-old
"Torulopsis_candida_6682251:Torulopsis candida
",none,An immunocompromised patient
"Torulopsis_candida_6895016:Torulopsis candida
",1-17岁,Two
"Torulopsis_candida_7188718:Torulopsis candida
",17-65岁,37-year-old
"Torulopsis_candida_7195647:Torulopsis candida
",none,hosts
"Torulopsis_candida_7633933:Torulopsis candida
",none,risk age
"Torulopsis_candida_8150966:Torulopsis candida
",none,surgery
"Torulopsis_candida_944464:Torulopsis candida
",none,examining
"Trichoderma_18180924:Trichoderma
",none,leukemia
"Trichoderma_18419477:Trichoderma
",none,a
"Trichoderma_34366040:Trichoderma
",>65岁,66-year-old
"Trichoderma_34377673:Trichoderma
",none,old
"Trichoderma_7564000:Trichoderma
",17-65岁,18-year-old
"Trichoderma_8121096:Trichoderma
",17-65岁,49-year-old
"Trichoderma_8315904:Trichoderma
",none,patients
"Trichoderma_citrinoviride_18180924:Trichoderma citrinoviride
",none,leukemia
"Trichoderma_longibrachiatum_18419477:Trichoderma longibrachiatum
",none,a
"Trichoderma_longibrachiatum_26806254:Trichoderma longibrachiatum
",>65岁,54 years; range: 5-70
"Trichoderma_longibrachiatum_28090056:Trichoderma longibrachiatum
",17-65岁,29-year-old
"Trichoderma_longibrachiatum_30310968:Trichoderma longibrachiatum
",none,haematology
"Trichoderma_longibrachiatum_30477694:Trichoderma longibrachiatum
",>65岁,69-year-old
"Trichoderma_longibrachiatum_31127839:Trichoderma longibrachiatum
",17-65岁,57-year-old
"Trichoderma_longibrachiatum_34366040:Trichoderma longibrachiatum
",>65岁,66-year-old
"Trichoderma_longibrachiatum_34377673:Trichoderma longibrachiatum
",none,old
"Trichomonoascus_ciferrii_24339494:Trichomonoascus ciferrii
",none,a
"Trichomonoascus_ciferrii_29519311:Trichomonoascus ciferrii
",17-65岁,24-year-old
"Trichophyton_erinace_28161744:Trichophyton erinace
",17-65岁,60
"Trichophyton_erinace_30894136:Trichophyton erinace
",>65岁,66-year-old
"Trichophyton_erinace_3284671:Trichophyton erinace
",1-17岁,younger
"Trichophyton_erinace_33680802:Trichophyton erinace
",none,we
"Trichophyton_erinace_34936512:Trichophyton erinace
",>65岁,65-year-old
"Trichophyton_erinace_34969112:Trichophyton erinace
",none,antifungal
"Trichophyton_erinace_9774603:Trichophyton erinace
",17-65岁,49-year-old
"Trichophyton_kanei_28161744:Trichophyton kanei
",17-65岁,60
"Trichophyton_kanei_30894136:Trichophyton kanei
",>65岁,66-year-old
"Trichophyton_kanei_9774603:Trichophyton kanei
",17-65岁,49-year-old
