,num,num_origin
"Rhizopus_34603963:Rhizopus
",1,a
"Rhizopus_34682258:Rhizopus
",1-10,seven
"Rhizopus_34746163:Rhizopus
",1,a
"Rhizopus_34775981:Rhizopus
",1,a case
"Rhizopus_34795903:Rhizopus
",1,First reported case
"Rhizopus_34826672:Rhizopus
",1,a
"Rhizopus_34936060:Rhizopus
",1-10,five cases
"Rhizopus_6985858:Rhizopus
",1,A
"Rhizopus_946233:Rhizopus
",none,:
"Rhizopus_arrhizus_10405701:Rhizopus arrhizus
",1,A
"Rhizopus_arrhizus_2021322:Rhizopus arrhizus
",1,a
"Rhizopus_arrhizus_20803983:Rhizopus arrhizus
",1,A
"Rhizopus_arrhizus_21897081:Rhizopus arrhizus
",1,A
"Rhizopus_arrhizus_32807082:Rhizopus arrhizus
",1,a
"Rhizopus_arrhizus_33253454:Rhizopus arrhizus
",>100,214 cases
"Rhizopus_arrhizus_33806386:Rhizopus arrhizus
",none,.
"Rhizopus_arrhizus_33964720:Rhizopus arrhizus
",1,a case
"Rhizopus_arrhizus_34237015:Rhizopus arrhizus
",1,a
"Rhizopus_arrhizus_34310559:Rhizopus arrhizus
",1,A
"Rhizopus_arrhizus_34479495:Rhizopus arrhizus
",1,A
"Rhizopus_microsporus_14991098:Rhizopus microsporus
",1-10,five
"Rhizopus_microsporus_19954497:Rhizopus microsporus
",1,a
"Rhizopus_microsporus_20205795:Rhizopus microsporus
",1,a case
"Rhizopus_microsporus_21735109:Rhizopus microsporus
",1,a case
"Rhizopus_microsporus_24623054:Rhizopus microsporus
",1,a case
"Rhizopus_microsporus_25379391:Rhizopus microsporus
",1,a case
"Rhizopus_microsporus_25587084:Rhizopus microsporus
",10-100,38
"Rhizopus_microsporus_27354831:Rhizopus microsporus
",1,a case
"Rhizopus_microsporus_29326340:Rhizopus microsporus
",1,A
"Rhizopus_microsporus_30085158:Rhizopus microsporus
",>100,388
"Rhizopus_microsporus_33364028:Rhizopus microsporus
",1,a case
"Rhizopus_microsporus_33513875:Rhizopus microsporus
",1,a
"Rhizopus_microsporus_33527098:Rhizopus microsporus
",1,a
"Rhizopus_microsporus_33806386:Rhizopus microsporus
",none,.
"Rhizopus_microsporus_33857916:Rhizopus microsporus
",1,a case
"Rhizopus_microsporus_34746163:Rhizopus microsporus
",1,a
"Rhizopus_microsporus_34775981:Rhizopus microsporus
",1,a case
"Rhizopus_oryzae_20803983:Rhizopus oryzae
",1,A
"Rhizopus_oryzae_21897081:Rhizopus oryzae
",1,A
"Rhizopus_oryzae_32807082:Rhizopus oryzae
",1,a
"Rhizopus_oryzae_32892888:Rhizopus oryzae
",1,A
"Rhizopus_oryzae_33964720:Rhizopus oryzae
",1,a case
"Rhizopus_oryzae_34022619:Rhizopus oryzae
",none,patients
"Rhizopus_oryzae_34237015:Rhizopus oryzae
",1,a
"Rhizopus_oryzae_34310559:Rhizopus oryzae
",1,A
"Rhizopus_oryzae_34479495:Rhizopus oryzae
",1,A
"Rhizopus_oryzae_34759398:Rhizopus oryzae
",none,:
"Rhodotorula_glutinis_33590984:Rhodotorula glutinis
",1,an
"Rhodotorula_glutinis_9491843:Rhodotorula glutinis
",1-10,two cases
"Rhodotorula_minuta_1766703:Rhodotorula minuta
",10-100,11
"Rhodotorula_minuta_33590984:Rhodotorula minuta
",1,an
"Rhodotorula_mucilaginosa_24396637:Rhodotorula mucilaginosa
",1,a case
"Rhodotorula_mucilaginosa_27299637:Rhodotorula mucilaginosa
",1,a
"Rhodotorula_mucilaginosa_32829588:Rhodotorula mucilaginosa
",1,A Case
"Rhodotorula_mucilaginosa_33590984:Rhodotorula mucilaginosa
",1,an
"Rhodotorula_rubra_24396637:Rhodotorula rubra
",1,a case
"Rhodotorula_rubra_2584679:Rhodotorula rubra
",10-100,56
"Rhodotorula_rubra_27299637:Rhodotorula rubra
",1,a patient
"Rhodotorula_rubra_32829588:Rhodotorula rubra
",1,A Case
"Rhodotorula_rubra_33590984:Rhodotorula rubra
",1,an
"Rhodotorula_rubra_33713006:Rhodotorula rubra
",>100,278
"Saccharomyces_boulardii_28482385:Saccharomyces boulardii
",>100,408
"Saccharomyces_cerevisiae_1339410:Saccharomyces cerevisiae
",none,":Historically, Pneumocystis carinii pneumonia has been the most frequent cause of morbidity and mortality in patients"
"Saccharomyces_cerevisiae_16136772:Saccharomyces cerevisiae
",1,A
"Saccharomyces_cerevisiae_19155689:Saccharomyces cerevisiae
",1,a case
"Saccharomyces_cerevisiae_24803392:Saccharomyces cerevisiae
",10-100,16
"Saccharomyces_cerevisiae_2671026:Saccharomyces cerevisiae
",1,a
"Saccharomyces_cerevisiae_8150966:Saccharomyces cerevisiae
",1-10,Three
"Saccharomyces_cerevisiae聽_1339410:Saccharomyces cerevisiae聽
",none,":Historically, Pneumocystis carinii pneumonia has been the most frequent cause of morbidity and mortality in patients"
"Saccharomyces_cerevisiae聽_16136772:Saccharomyces cerevisiae聽
",1,A
"Saccharomyces_cerevisiae聽_17652520:Saccharomyces cerevisiae聽
",1,an
"Saccharomyces_cerevisiae聽_19155689:Saccharomyces cerevisiae聽
",1,a case
"Saccharomyces_cerevisiae聽_24803392:Saccharomyces cerevisiae聽
",10-100,14 patients
"Saccharomyces_cerevisiae聽_2671026:Saccharomyces cerevisiae聽
",1,a
"Saccharomyces_cerevisiae聽_32557324:Saccharomyces cerevisiae聽
",1,an
"Saccharomyces_cerevisiae聽_8150966:Saccharomyces cerevisiae聽
",1-10,Three
"Saksenaea_erythrospora_29642408:Saksenaea erythrospora
",10-100,82
"Saksenaea_erythrospora_33147877:Saksenaea erythrospora
",none,.
"Saksenaea_erythrospora_33713249:Saksenaea erythrospora
",1,a
"Saksenaea_erythrospora_33806386:Saksenaea erythrospora
",none,.
"Saksenaea_vasiformis_17576314:Saksenaea vasiformis
",1,A case
"Saksenaea_vasiformis_30344020:Saksenaea vasiformis
",1,an
"Saksenaea_vasiformis_32279162:Saksenaea vasiformis
",1,a case
"Saksenaea_vasiformis_6644085:Saksenaea vasiformis
",1,A
"Saksenaea_vasiformis_6942651:Saksenaea vasiformis
",1,an
"Saprochaete_capitata_27495321:Saprochaete capitata
",10-100,Fourteen
"Saprochaete_capitata_28124967:Saprochaete capitata
",1-10,two
"Saprochaete_capitata_28283014:Saprochaete capitata
",1,A
"Saprochaete_capitata_28409093:Saprochaete capitata
",1,First case
"Saprochaete_capitata_29198203:Saprochaete capitata
",1,a case
"Saprochaete_capitata_29207709:Saprochaete capitata
",1-10,six
"Saprochaete_capitata_32215088:Saprochaete capitata
",1,A Case
"Saprochaete_capitata_34416850:Saprochaete capitata
",1,a
"Scedosporium_10030078:Scedosporium
",1,A
"Scedosporium_10959662:Scedosporium
",1,A
"Scedosporium_11747789:Scedosporium
",1-10,7
"Scedosporium_12490804:Scedosporium
",1,a
"Scedosporium_12688361:Scedosporium
",1,A
"Scedosporium_14515403:Scedosporium
",none,:
"Scedosporium_14622392:Scedosporium
",1,a
"Scedosporium_18411765:Scedosporium
",1,A
"Scedosporium_18473538:Scedosporium
",1,a patient
"Scedosporium_19672782:Scedosporium
",10-100,39
"Scedosporium_21059516:Scedosporium
",1,A
"Scedosporium_22032175:Scedosporium
",1,A case
"Scedosporium_22124953:Scedosporium
",1,an
"Scedosporium_22167398:Scedosporium
",none,:Invasive mold infections affecting the lungs are increasing in incidence and diversity. Severely immunocompromised patients
"Scedosporium_22416481:Scedosporium
",1,An
"Scedosporium_23518310:Scedosporium
",1,a
"Scedosporium_23908944:Scedosporium
",1-10,Two cases
"Scedosporium_24238227:Scedosporium
",1,a case
"Scedosporium_24962102:Scedosporium
",10-100,27
"Scedosporium_25308027:Scedosporium
",1,a case
"Scedosporium_25639881:Scedosporium
",1-10,Three
"Scedosporium_29094263:Scedosporium
",1-10,two cases
"Scedosporium_30283549:Scedosporium
",1,A
"Scedosporium_30297214:Scedosporium
",10-100,31
"Scedosporium_33084474:Scedosporium
",1,a
"Scedosporium_33315292:Scedosporium
",10-100,30
"Scedosporium_33318800:Scedosporium
",1,A
"Scedosporium_33323661:Scedosporium
",1,A
"Scedosporium_33392858:Scedosporium
",1,a case
"Scedosporium_33527651:Scedosporium
",1,a
"Scedosporium_33707042:Scedosporium
",1,A
"Scedosporium_33834145:Scedosporium
",1,an
"Scedosporium_33923333:Scedosporium
",1,a
"Scedosporium_34097886:Scedosporium
",1,A
"Scedosporium_34386675:Scedosporium
",1,a
"Scedosporium_34513465:Scedosporium
",1,an
"Scedosporium_34628284:Scedosporium
",10-100,50
"Scedosporium_34642117:Scedosporium
",1,twenty-one
"Scedosporium_8199569:Scedosporium
",1-10,four cases
"Scedosporium_8389611:Scedosporium
",1,case
"Scedosporium_8874080:Scedosporium
",1,A case
"Scedosporium_9042007:Scedosporium
",1,A
"Scedosporium_9279332:Scedosporium
",10-100,16
"Scedosporium_9762808:Scedosporium
",1,A
"Scedosporium_apiospermum_10030078:Scedosporium apiospermum
",1,A
"Scedosporium_apiospermum_10959662:Scedosporium apiospermum
",1,A
"Scedosporium_apiospermum_11747789:Scedosporium apiospermum
",10-100,15
"Scedosporium_apiospermum_12490804:Scedosporium apiospermum
",1,a
"Scedosporium_apiospermum_12688361:Scedosporium apiospermum
",1,A
"Scedosporium_apiospermum_14515403:Scedosporium apiospermum
",none,:
"Scedosporium_apiospermum_14622392:Scedosporium apiospermum
",1,a
"Scedosporium_apiospermum_17335882:Scedosporium apiospermum
",1-10,6
"Scedosporium_apiospermum_18411765:Scedosporium apiospermum
",1,A
"Scedosporium_apiospermum_18473538:Scedosporium apiospermum
",1,a patient
"Scedosporium_apiospermum_19672782:Scedosporium apiospermum
",10-100,39
"Scedosporium_apiospermum_21059516:Scedosporium apiospermum
",1,A
"Scedosporium_apiospermum_21963577:Scedosporium apiospermum
",10-100,26.8% in non-invasive type (fungus balls) and 57
"Scedosporium_apiospermum_22032175:Scedosporium apiospermum
",1,A case
"Scedosporium_apiospermum_22124953:Scedosporium apiospermum
",1,an
"Scedosporium_apiospermum_22167398:Scedosporium apiospermum
",none,:Invasive mold infections affecting the lungs are increasing in incidence and diversity. Severely immunocompromised patients
"Scedosporium_apiospermum_22335254:Scedosporium apiospermum
",none,:
"Scedosporium_apiospermum_22416481:Scedosporium apiospermum
",1,An
"Scedosporium_apiospermum_23518310:Scedosporium apiospermum
",1,a
"Scedosporium_apiospermum_23908944:Scedosporium apiospermum
",1-10,Two cases
"Scedosporium_apiospermum_24238227:Scedosporium apiospermum
",1,a case
"Scedosporium_apiospermum_24962102:Scedosporium apiospermum
",10-100,27
"Scedosporium_apiospermum_25308027:Scedosporium apiospermum
",1,a case
"Scedosporium_apiospermum_25639881:Scedosporium apiospermum
",1-10,Three
"Scedosporium_apiospermum_28762125:Scedosporium apiospermum
",none,:
"Scedosporium_apiospermum_29094263:Scedosporium apiospermum
",1-10,two cases
"Scedosporium_apiospermum_30283549:Scedosporium apiospermum
",1,A
"Scedosporium_apiospermum_30297214:Scedosporium apiospermum
",10-100,31
"Scedosporium_apiospermum_33084474:Scedosporium apiospermum
",1,a
"Scedosporium_apiospermum_33315292:Scedosporium apiospermum
",10-100,30
"Scedosporium_apiospermum_33318800:Scedosporium apiospermum
",1,A
"Scedosporium_apiospermum_33323661:Scedosporium apiospermum
",1,A
"Scedosporium_apiospermum_33392858:Scedosporium apiospermum
",1,a case
"Scedosporium_apiospermum_33527651:Scedosporium apiospermum
",1,a
"Scedosporium_apiospermum_33707042:Scedosporium apiospermum
",1,A
"Scedosporium_apiospermum_33834145:Scedosporium apiospermum
",1,an
"Scedosporium_apiospermum_33923333:Scedosporium apiospermum
",1,a
"Scedosporium_apiospermum_34097886:Scedosporium apiospermum
",1,A
"Scedosporium_apiospermum_34386675:Scedosporium apiospermum
",1,a
"Scedosporium_apiospermum_34513465:Scedosporium apiospermum
",1,an
"Scedosporium_apiospermum_34535388:Scedosporium apiospermum
",1-10,eight patients
"Scedosporium_apiospermum_34628284:Scedosporium apiospermum
",10-100,50
"Scedosporium_apiospermum_34642117:Scedosporium apiospermum
",1,twenty-one
"Scedosporium_apiospermum_34829210:Scedosporium apiospermum
",>100,478
"Scedosporium_apiospermum_8199569:Scedosporium apiospermum
",1-10,four
"Scedosporium_apiospermum_8389611:Scedosporium apiospermum
",1,case
"Scedosporium_apiospermum_8874080:Scedosporium apiospermum
",1,A case
"Scedosporium_apiospermum_9042007:Scedosporium apiospermum
",1,A
"Scedosporium_apiospermum_9279332:Scedosporium apiospermum
",10-100,16
"Scedosporium_apiospermum_9762808:Scedosporium apiospermum
",1,A
"Scedosporium_aurantiacum_19549223:Scedosporium aurantiacum
",>100,180
"Scedosporium_aurantiacum_19906904:Scedosporium aurantiacum
",10-100,69 (15.9%) patients
"Scedosporium_aurantiacum_21067328:Scedosporium aurantiacum
",10-100,12
"Scedosporium_aurantiacum_24238227:Scedosporium aurantiacum
",1,a case
"Scedosporium_aurantiacum_33392858:Scedosporium aurantiacum
",1,a case
"Scedosporium_aurantiacum_34386675:Scedosporium aurantiacum
",1,a
"Scedosporium_boydii_10030078:Scedosporium boydii
",1,A
"Scedosporium_boydii_10959662:Scedosporium boydii
",1,A
"Scedosporium_boydii_11747789:Scedosporium boydii
",10-100,15
"Scedosporium_boydii_12490804:Scedosporium boydii
",1,a
"Scedosporium_boydii_12688361:Scedosporium boydii
",1,A
"Scedosporium_boydii_14515403:Scedosporium boydii
",none,:
"Scedosporium_boydii_14622392:Scedosporium boydii
",1,a
"Scedosporium_boydii_17335882:Scedosporium boydii
",1-10,6
"Scedosporium_boydii_18411765:Scedosporium boydii
",1,A
"Scedosporium_boydii_18473538:Scedosporium boydii
",1,a patient
"Scedosporium_boydii_19672782:Scedosporium boydii
",10-100,39
"Scedosporium_boydii_21059516:Scedosporium boydii
",1,A
"Scedosporium_boydii_21963577:Scedosporium boydii
",10-100,26.8% in non-invasive type (fungus balls) and 57
"Scedosporium_boydii_22032175:Scedosporium boydii
",1,A case
"Scedosporium_boydii_22124953:Scedosporium boydii
",1,an
"Scedosporium_boydii_22167398:Scedosporium boydii
",none,:Invasive mold infections affecting the lungs are increasing in incidence and diversity. Severely immunocompromised patients
"Scedosporium_boydii_22335254:Scedosporium boydii
",none,:
"Scedosporium_boydii_22416481:Scedosporium boydii
",1,An
"Scedosporium_boydii_23518310:Scedosporium boydii
",1,a
"Scedosporium_boydii_23908944:Scedosporium boydii
",1-10,Two cases
"Scedosporium_boydii_24238227:Scedosporium boydii
",1,a case
"Scedosporium_boydii_24962102:Scedosporium boydii
",10-100,27
"Scedosporium_boydii_25308027:Scedosporium boydii
",1,a case
"Scedosporium_boydii_25639881:Scedosporium boydii
",1-10,Three
"Scedosporium_boydii_28762125:Scedosporium boydii
",none,:
"Scedosporium_boydii_29094263:Scedosporium boydii
",1-10,two cases
"Scedosporium_boydii_30283549:Scedosporium boydii
",1,A
"Scedosporium_boydii_30297214:Scedosporium boydii
",10-100,31
"Scedosporium_boydii_33084474:Scedosporium boydii
",1,a
"Scedosporium_boydii_33315292:Scedosporium boydii
",10-100,30
"Scedosporium_boydii_33318800:Scedosporium boydii
",1,A
"Scedosporium_boydii_33323661:Scedosporium boydii
",1,A
"Scedosporium_boydii_33338319:Scedosporium boydii
",1,first case
"Scedosporium_boydii_33392858:Scedosporium boydii
",1,a case
"Scedosporium_boydii_33527651:Scedosporium boydii
",1,a
"Scedosporium_boydii_33707042:Scedosporium boydii
",1,A
"Scedosporium_boydii_33834145:Scedosporium boydii
",1,an
"Scedosporium_boydii_33923333:Scedosporium boydii
",1,a
"Scedosporium_boydii_34097886:Scedosporium boydii
",1,A
"Scedosporium_boydii_34160012:Scedosporium boydii
",10-100,Eighteen
"Scedosporium_boydii_34386675:Scedosporium boydii
",1,a
"Scedosporium_boydii_34513465:Scedosporium boydii
",1,an
"Scedosporium_boydii_34535388:Scedosporium boydii
",1-10,eight patients
"Scedosporium_boydii_34628284:Scedosporium boydii
",10-100,50
"Scedosporium_boydii_34642117:Scedosporium boydii
",1,twenty-one
"Scedosporium_boydii_34829210:Scedosporium boydii
",>100,478
"Scedosporium_boydii_34916813:Scedosporium boydii
",none,.
"Scedosporium_boydii_8199569:Scedosporium boydii
",1-10,four
"Scedosporium_boydii_8389611:Scedosporium boydii
",1,case
"Scedosporium_boydii_8874080:Scedosporium boydii
",1,A case
"Scedosporium_boydii_9042007:Scedosporium boydii
",1,A
"Scedosporium_boydii_9279332:Scedosporium boydii
",10-100,16
"Scedosporium_boydii_9762808:Scedosporium boydii
",1,A
"Scedosporium_inflatum_10030078:Scedosporium inflatum
",1,A
"Scedosporium_inflatum_10959662:Scedosporium inflatum
",1,A
"Scedosporium_inflatum_11747789:Scedosporium inflatum
",10-100,15
"Scedosporium_inflatum_12490804:Scedosporium inflatum
",1,a
"Scedosporium_inflatum_12688361:Scedosporium inflatum
",1,A
"Scedosporium_inflatum_14515403:Scedosporium inflatum
",none,:
"Scedosporium_inflatum_14622392:Scedosporium inflatum
",1,a
"Scedosporium_inflatum_17335882:Scedosporium inflatum
",1-10,6
"Scedosporium_inflatum_18411765:Scedosporium inflatum
",1,A
"Scedosporium_inflatum_18473538:Scedosporium inflatum
",1,a patient
"Scedosporium_inflatum_19672782:Scedosporium inflatum
",10-100,39
"Scedosporium_inflatum_21059516:Scedosporium inflatum
",1,A
"Scedosporium_inflatum_21963577:Scedosporium inflatum
",10-100,26.8% in non-invasive type (fungus balls) and 57
"Scedosporium_inflatum_22032175:Scedosporium inflatum
",1,A case
"Scedosporium_inflatum_22124953:Scedosporium inflatum
",1,an
"Scedosporium_inflatum_22167398:Scedosporium inflatum
",none,:Invasive mold infections affecting the lungs are increasing in incidence and diversity. Severely immunocompromised patients
"Scedosporium_inflatum_22335254:Scedosporium inflatum
",none,:
"Scedosporium_inflatum_22416481:Scedosporium inflatum
",1,An
"Scedosporium_inflatum_23518310:Scedosporium inflatum
",1,a
"Scedosporium_inflatum_23908944:Scedosporium inflatum
",1-10,Two cases
"Scedosporium_inflatum_24238227:Scedosporium inflatum
",1,a case
"Scedosporium_inflatum_24962102:Scedosporium inflatum
",10-100,27
"Scedosporium_inflatum_25308027:Scedosporium inflatum
",1,a case
"Scedosporium_inflatum_25639881:Scedosporium inflatum
",1-10,Three
"Scedosporium_inflatum_28762125:Scedosporium inflatum
",none,:
"Scedosporium_inflatum_29094263:Scedosporium inflatum
",1-10,two cases
"Scedosporium_inflatum_30283549:Scedosporium inflatum
",1,A
"Scedosporium_inflatum_30297214:Scedosporium inflatum
",10-100,31
"Scedosporium_inflatum_33084474:Scedosporium inflatum
",1,a
"Scedosporium_inflatum_33315292:Scedosporium inflatum
",10-100,30
"Scedosporium_inflatum_33318800:Scedosporium inflatum
",1,A
"Scedosporium_inflatum_33323661:Scedosporium inflatum
",1,A
"Scedosporium_inflatum_33392858:Scedosporium inflatum
",1,a case
"Scedosporium_inflatum_33527651:Scedosporium inflatum
",1,a
"Scedosporium_inflatum_33707042:Scedosporium inflatum
",1,A
"Scedosporium_inflatum_33834145:Scedosporium inflatum
",1,an
"Scedosporium_inflatum_33923333:Scedosporium inflatum
",1,a
"Scedosporium_inflatum_34097886:Scedosporium inflatum
",1,A
"Scedosporium_inflatum_34386675:Scedosporium inflatum
",1,a
"Scedosporium_inflatum_34513465:Scedosporium inflatum
",1,an
"Scedosporium_inflatum_34535388:Scedosporium inflatum
",1-10,eight patients
"Scedosporium_inflatum_34628284:Scedosporium inflatum
",10-100,50
"Scedosporium_inflatum_34642117:Scedosporium inflatum
",1,twenty-one
"Scedosporium_inflatum_34829210:Scedosporium inflatum
",>100,478
"Scedosporium_inflatum_8199569:Scedosporium inflatum
",1-10,four
"Scedosporium_inflatum_8389611:Scedosporium inflatum
",1,case
"Scedosporium_inflatum_8874080:Scedosporium inflatum
",1,A case
"Scedosporium_inflatum_9042007:Scedosporium inflatum
",1,A
"Scedosporium_inflatum_9279332:Scedosporium inflatum
",10-100,16
"Scedosporium_inflatum_9762808:Scedosporium inflatum
",1,A
"Scedosporium_prolificans_10030078:Scedosporium prolificans
",1,A
"Scedosporium_prolificans_10959662:Scedosporium prolificans
",1,A
"Scedosporium_prolificans_11747789:Scedosporium prolificans
",10-100,15 patients
"Scedosporium_prolificans_12490804:Scedosporium prolificans
",1,a
"Scedosporium_prolificans_12688361:Scedosporium prolificans
",1,A
"Scedosporium_prolificans_14515403:Scedosporium prolificans
",none,:
"Scedosporium_prolificans_14622392:Scedosporium prolificans
",1,a
"Scedosporium_prolificans_18411765:Scedosporium prolificans
",1,A
"Scedosporium_prolificans_18473538:Scedosporium prolificans
",1,a patient
"Scedosporium_prolificans_19672782:Scedosporium prolificans
",10-100,39
"Scedosporium_prolificans_21059516:Scedosporium prolificans
",1,A
"Scedosporium_prolificans_21963577:Scedosporium prolificans
",10-100,26.8% in non-invasive type (fungus balls) and 57
"Scedosporium_prolificans_22032175:Scedosporium prolificans
",1,A case
"Scedosporium_prolificans_22124953:Scedosporium prolificans
",1,an
"Scedosporium_prolificans_22167398:Scedosporium prolificans
",none,:Invasive mold infections affecting the lungs are increasing in incidence and diversity. Severely immunocompromised patients
"Scedosporium_prolificans_22335254:Scedosporium prolificans
",none,:
