,num,num_origin
"Mycobacterium_kansasii_31414634:Mycobacterium kansasii
",10-100,77
"Mycobacterium_kansasii_31427201:Mycobacterium kansasii
",1,A
"Mycobacterium_kansasii_31463098:Mycobacterium kansasii
",10-100,82
"Mycobacterium_kansasii_31506134:Mycobacterium kansasii
",>100,1208
"Mycobacterium_kansasii_31513659:Mycobacterium kansasii
",10-100,43
"Mycobacterium_kansasii_31533664:Mycobacterium kansasii
",10-100,30
"Mycobacterium_kansasii_31549614:Mycobacterium kansasii
",1,Case
"Mycobacterium_kansasii_31720298:Mycobacterium kansasii
",>100,"257 cases, 79%) and 2007-2016 (70"
"Mycobacterium_kansasii_31813432:Mycobacterium kansasii
",>100,122
"Mycobacterium_kansasii_31826533:Mycobacterium kansasii
",>100,201
"Mycobacterium_kansasii_31890900:Mycobacterium kansasii
",1,a case
"Mycobacterium_kansasii_31939254:Mycobacterium kansasii
",none,:
"Mycobacterium_kansasii_31939389:Mycobacterium kansasii
",10-100,42
"Mycobacterium_kansasii_31980987:Mycobacterium kansasii
",10-100,24
"Mycobacterium_kansasii_32094101:Mycobacterium kansasii
",>100,170
"Mycobacterium_kansasii_32116435:Mycobacterium kansasii
",1-10,4
"Mycobacterium_kansasii_32198521:Mycobacterium kansasii
",>100,297
"Mycobacterium_kansasii_32335022:Mycobacterium kansasii
",none,:BACKGROUND: The increasing
"Mycobacterium_kansasii_32402014:Mycobacterium kansasii
",>100,"1,248 patients"
"Mycobacterium_kansasii_32486533:Mycobacterium kansasii
",1-10,Forty-five
"Mycobacterium_kansasii_32505588:Mycobacterium kansasii
",none,L
"Mycobacterium_kansasii_32532202:Mycobacterium kansasii
",>100,1508
"Mycobacterium_kansasii_32636299:Mycobacterium kansasii
",1,an
"Mycobacterium_kansasii_32753913:Mycobacterium kansasii
",>100,108
"Mycobacterium_kansasii_32780583:Mycobacterium kansasii
",none,:
"Mycobacterium_kansasii_32791550:Mycobacterium kansasii
",none,.
"Mycobacterium_kansasii_32847517:Mycobacterium kansasii
",10-100,50
"Mycobacterium_kansasii_32915655:Mycobacterium kansasii
",>100,475
"Mycobacterium_kansasii_32918515:Mycobacterium kansasii
",1,A
"Mycobacterium_kansasii_33014651:Mycobacterium kansasii
",1,a
"Mycobacterium_kansasii_33107481:Mycobacterium kansasii
",none,patients
"Mycobacterium_kansasii_33154211:Mycobacterium kansasii
",10-100,18 cases
"Mycobacterium_kansasii_33218094:Mycobacterium kansasii
",1-10,two
"Mycobacterium_kansasii_4885953:Mycobacterium kansasii
",1-10,5 cases
"Mycobacterium_kansasii_7001262:Mycobacterium kansasii
",1,A
"Mycobacterium_kansasii_8025792:Mycobacterium kansasii
",1,a
"Mycobacterium_kansasii_8161645:Mycobacterium kansasii
",1,a
"Mycobacterium_kansasii_8729207:Mycobacterium kansasii
",none,":The differential diagnosis of cavitary pulmonary lesions in individuals infected with human immunodeficiency virus (HIV) is broad, especially in patients"
"Mycobacterium_kansasii_8866606:Mycobacterium kansasii
",1,a
"Mycobacterium_kansasii_9148167:Mycobacterium kansasii
",1-10,Three
"Mycobacterium_kansasii_9340058:Mycobacterium kansasii
",>100,267
"Mycobacterium_kansasii_9585697:Mycobacterium kansasii
",1-10,eight
"Mycobacterium_kansasii_9884512:Mycobacterium kansasii
",1,A
"Mycobacterium_lentiflavum_11826009:Mycobacterium lentiflavum
",1-10,Three cases
"Mycobacterium_lentiflavum_11886682:Mycobacterium lentiflavum
",1,a case
"Mycobacterium_lentiflavum_12202581:Mycobacterium lentiflavum
",>100,278
"Mycobacterium_lentiflavum_15705334:Mycobacterium lentiflavum
",1,a case
"Mycobacterium_lentiflavum_15879240:Mycobacterium lentiflavum
",none,independent
"Mycobacterium_lentiflavum_16133412:Mycobacterium lentiflavum
",10-100,12
"Mycobacterium_lentiflavum_16223526:Mycobacterium lentiflavum
",1-10,Three cases
"Mycobacterium_lentiflavum_18094563:Mycobacterium lentiflavum
",1,a
"Mycobacterium_lentiflavum_18536332:Mycobacterium lentiflavum
",10-100,sixteen
"Mycobacterium_lentiflavum_19636280:Mycobacterium lentiflavum
",>100,153
"Mycobacterium_lentiflavum_21873093:Mycobacterium lentiflavum
",10-100,37
"Mycobacterium_lentiflavum_23367830:Mycobacterium lentiflavum
",1,a
"Mycobacterium_lentiflavum_23678361:Mycobacterium lentiflavum
",1,A
"Mycobacterium_lentiflavum_25123237:Mycobacterium lentiflavum
",>100,130
"Mycobacterium_lentiflavum_26064716:Mycobacterium lentiflavum
",1,a
"Mycobacterium_lentiflavum_26286334:Mycobacterium lentiflavum
",1,A
"Mycobacterium_lentiflavum_26503635:Mycobacterium lentiflavum
",1-10,Six
"Mycobacterium_lentiflavum_28387523:Mycobacterium lentiflavum
",10-100,56
"Mycobacterium_lentiflavum_28776534:Mycobacterium lentiflavum
",1,a
"Mycobacterium_lentiflavum_29225071:Mycobacterium lentiflavum
",1-10,Five cases
"Mycobacterium_lentiflavum_31917028:Mycobacterium lentiflavum
",1,an
"Mycobacterium_lentiflavum_31980987:Mycobacterium lentiflavum
",10-100,24
"Mycobacterium_lentiflavum_32084111:Mycobacterium lentiflavum
",1-10,7
"Mycobacterium_leprae_2201107:Mycobacterium leprae
",none,:
"Mycobacterium_leprae_32669124:Mycobacterium leprae
",1-10,six cases
"Mycobacterium_leprae_3297995:Mycobacterium leprae
",10-100,59 cases
"Mycobacterium_leprae_33127165:Mycobacterium leprae
",1,A
"Mycobacterium_leprae_33411735:Mycobacterium leprae
",none,From
"Mycobacterium_malmoense_10899252:Mycobacterium malmoense
",1-10,four cases
"Mycobacterium_malmoense_11209108:Mycobacterium malmoense
",1-10,two cases
"Mycobacterium_malmoense_11275591:Mycobacterium malmoense
",1,an
"Mycobacterium_malmoense_11779312:Mycobacterium malmoense
",1,a case
"Mycobacterium_malmoense_12504611:Mycobacterium malmoense
",1,a case
"Mycobacterium_malmoense_12662005:Mycobacterium malmoense
",>100,106
"Mycobacterium_malmoense_15257445:Mycobacterium malmoense
",1-10,two cases
"Mycobacterium_malmoense_15545434:Mycobacterium malmoense
",1-10,five
"Mycobacterium_malmoense_15622347:Mycobacterium malmoense
",1,a
"Mycobacterium_malmoense_15944898:Mycobacterium malmoense
",1,a
"Mycobacterium_malmoense_17804654:Mycobacterium malmoense
",1-10,two
"Mycobacterium_malmoense_18532890:Mycobacterium malmoense
",1,a
"Mycobacterium_malmoense_18695331:Mycobacterium malmoense
",1,a
"Mycobacterium_malmoense_18713494:Mycobacterium malmoense
",1,a
"Mycobacterium_malmoense_18758857:Mycobacterium malmoense
",1-10,Four patients
"Mycobacterium_malmoense_19013363:Mycobacterium malmoense
",none,:
"Mycobacterium_malmoense_19075549:Mycobacterium malmoense
",1,a case
"Mycobacterium_malmoense_19106910:Mycobacterium malmoense
",1,an
"Mycobacterium_malmoense_19386689:Mycobacterium malmoense
",10-100,51
"Mycobacterium_malmoense_19733030:Mycobacterium malmoense
",1,a
"Mycobacterium_malmoense_19777918:Mycobacterium malmoense
",1,a
"Mycobacterium_malmoense_22057954:Mycobacterium malmoense
",1,a
"Mycobacterium_malmoense_22440310:Mycobacterium malmoense
",1,a
"Mycobacterium_malmoense_22478938:Mycobacterium malmoense
",1,a Patient
"Mycobacterium_malmoense_22602841:Mycobacterium malmoense
",1,a
"Mycobacterium_malmoense_22787336:Mycobacterium malmoense
",1,case
"Mycobacterium_malmoense_22865116:Mycobacterium malmoense
",none,:
"Mycobacterium_malmoense_23078529:Mycobacterium malmoense
",10-100,Fifty-seven
"Mycobacterium_malmoense_23188870:Mycobacterium malmoense
",1,a
"Mycobacterium_malmoense_24124798:Mycobacterium malmoense
",none,:
"Mycobacterium_malmoense_25226715:Mycobacterium malmoense
",10-100,37
"Mycobacterium_malmoense_25464905:Mycobacterium malmoense
",>100,124
"Mycobacterium_malmoense_25597735:Mycobacterium malmoense
",1,A case
"Mycobacterium_malmoense_26175789:Mycobacterium malmoense
",1,first case
"Mycobacterium_malmoense_27639948:Mycobacterium malmoense
",1,This clinical case
"Mycobacterium_malmoense_27955841:Mycobacterium malmoense
",none,:
"Mycobacterium_malmoense_28859675:Mycobacterium malmoense
",1,a
"Mycobacterium_malmoense_29450215:Mycobacterium malmoense
",1,a case
"Mycobacterium_malmoense_29729715:Mycobacterium malmoense
",1-10,three cases
"Mycobacterium_malmoense_33194551:Mycobacterium malmoense
",1-10,four cases
"Mycobacterium_malmoense_3592410:Mycobacterium malmoense
",1-10,4
"Mycobacterium_malmoense_8013487:Mycobacterium malmoense
",1,a
"Mycobacterium_malmoense_8758116:Mycobacterium malmoense
",1,a
"Mycobacterium_malmoense_9147514:Mycobacterium malmoense
",1,a
"Mycobacterium_malmoense_9707456:Mycobacterium malmoense
",1,a case
"Mycobacterium_malmoense_9770156:Mycobacterium malmoense
",10-100,73
"Mycobacterium_microti_16704824:Mycobacterium microti
",1,a
"Mycobacterium_microti_17888448:Mycobacterium microti
",1-10,Three
"Mycobacterium_microti_19562286:Mycobacterium microti
",1,a rare case
"Mycobacterium_microti_19571033:Mycobacterium microti
",1-10,Two cases
"Mycobacterium_microti_19709353:Mycobacterium microti
",10-100,10
"Mycobacterium_microti_20488936:Mycobacterium microti
",1-10,six
"Mycobacterium_microti_21338944:Mycobacterium microti
",1,a case
"Mycobacterium_microti_22061264:Mycobacterium microti
",>100,339 cases
"Mycobacterium_microti_22079343:Mycobacterium microti
",>100,339 cases
"Mycobacterium_microti_24334995:Mycobacterium microti
",none,:
"Mycobacterium_microti_33062933:Mycobacterium microti
",1,a case
"Mycobacterium_scrofulaceum_16130904:Mycobacterium scrofulaceum
",1,A
"Mycobacterium_scrofulaceum_16185454:Mycobacterium scrofulaceum
",>100,613
"Mycobacterium_scrofulaceum_17329791:Mycobacterium scrofulaceum
",1,a
"Mycobacterium_scrofulaceum_17405314:Mycobacterium scrofulaceum
",10-100,10
"Mycobacterium_scrofulaceum_17444120:Mycobacterium scrofulaceum
",10-100,15 cases
"Mycobacterium_scrofulaceum_17664831:Mycobacterium scrofulaceum
",10-100,32
"Mycobacterium_scrofulaceum_18159470:Mycobacterium scrofulaceum
",none,:
"Mycobacterium_scrofulaceum_18320109:Mycobacterium scrofulaceum
",1-10,Seven
"Mycobacterium_scrofulaceum_19021271:Mycobacterium scrofulaceum
",10-100,87
"Mycobacterium_scrofulaceum_19625425:Mycobacterium scrofulaceum
",1-10,two
"Mycobacterium_scrofulaceum_19764518:Mycobacterium scrofulaceum
",1,A
"Mycobacterium_scrofulaceum_19928663:Mycobacterium scrofulaceum
",1,a case
"Mycobacterium_scrofulaceum_20137367:Mycobacterium scrofulaceum
",10-100,21
"Mycobacterium_scrofulaceum_21213600:Mycobacterium scrofulaceum
",10-100,31
"Mycobacterium_scrofulaceum_23188570:Mycobacterium scrofulaceum
",>100,206
"Mycobacterium_scrofulaceum_24858903:Mycobacterium scrofulaceum
",1,a
"Mycobacterium_scrofulaceum_26887928:Mycobacterium scrofulaceum
",>100,372
"Mycobacterium_scrofulaceum_27320292:Mycobacterium scrofulaceum
",none,:
"Mycobacterium_scrofulaceum_27406572:Mycobacterium scrofulaceum
",1-10,8
"Mycobacterium_scrofulaceum_27934821:Mycobacterium scrofulaceum
",10-100,65
"Mycobacterium_scrofulaceum_28855835:Mycobacterium scrofulaceum
",10-100,59
"Mycobacterium_scrofulaceum_28990320:Mycobacterium scrofulaceum
",>100,266
"Mycobacterium_scrofulaceum_3073257:Mycobacterium scrofulaceum
",1,a
"Mycobacterium_scrofulaceum_30763943:Mycobacterium scrofulaceum
",1,1
"Mycobacterium_scrofulaceum_31264491:Mycobacterium scrofulaceum
",10-100,17
"Mycobacterium_scrofulaceum_31448381:Mycobacterium scrofulaceum
",10-100,Twenty seven
"Mycobacterium_shimoidei_10091886:Mycobacterium shimoidei
",1,A
"Mycobacterium_shimoidei_10959669:Mycobacterium shimoidei
",none,:
"Mycobacterium_shimoidei_11023191:Mycobacterium shimoidei
",1,an
"Mycobacterium_shimoidei_16972658:Mycobacterium shimoidei
",1,A
"Mycobacterium_shimoidei_17338311:Mycobacterium shimoidei
",1-10,Two cases
"Mycobacterium_shimoidei_1761702:Mycobacterium shimoidei
",1,a
"Mycobacterium_shimoidei_23926163:Mycobacterium shimoidei
",1,a case
"Mycobacterium_shimoidei_24367720:Mycobacterium shimoidei
",none,cases
"Mycobacterium_shimoidei_28913757:Mycobacterium shimoidei
",1,a case
"Mycobacterium_shimoidei_29048290:Mycobacterium shimoidei
",10-100,23
"Mycobacterium_shimoidei_29420243:Mycobacterium shimoidei
",1,a
"Mycobacterium_shimoidei_29729715:Mycobacterium shimoidei
",1-10,three cases
"Mycobacterium_shimoidei_4002932:Mycobacterium shimoidei
",1,a
"Mycobacterium_shimoidei_8801093:Mycobacterium shimoidei
",1,a
"Mycobacterium_shimoidei_9289256:Mycobacterium shimoidei
",1,a
"Mycobacterium_shimoidei_9839317:Mycobacterium shimoidei
",1,A case
"Mycobacterium_simiae_18166593:Mycobacterium simiae
",none,patients
"Mycobacterium_simiae_18325250:Mycobacterium simiae
",>100,186
"Mycobacterium_simiae_18488259:Mycobacterium simiae
",>100,121
"Mycobacterium_simiae_18619826:Mycobacterium simiae
",>100,102
"Mycobacterium_simiae_19726604:Mycobacterium simiae
",1,a
"Mycobacterium_simiae_21038143:Mycobacterium simiae
",1,a case
"Mycobacterium_simiae_23027189:Mycobacterium simiae
",>100,564
"Mycobacterium_simiae_23040511:Mycobacterium simiae
",1,an HIV patient
"Mycobacterium_simiae_23267789:Mycobacterium simiae
",1,A
"Mycobacterium_simiae_23827995:Mycobacterium simiae
",10-100,75
"Mycobacterium_simiae_23875055:Mycobacterium simiae
",10-100,29
"Mycobacterium_simiae_24270133:Mycobacterium simiae
",>100,117
"Mycobacterium_simiae_24900008:Mycobacterium simiae
",1,an
"Mycobacterium_simiae_25487637:Mycobacterium simiae
",none,independent
"Mycobacterium_simiae_25539638:Mycobacterium simiae
",1,A
"Mycobacterium_simiae_26039275:Mycobacterium simiae
",1,a case
"Mycobacterium_simiae_26282361:Mycobacterium simiae
",1,a case
"Mycobacterium_simiae_26508940:Mycobacterium simiae
",1,a
"Mycobacterium_simiae_26723913:Mycobacterium simiae
",>100,"109,311"
"Mycobacterium_simiae_27262751:Mycobacterium simiae
",10-100,18
"Mycobacterium_simiae_28127232:Mycobacterium simiae
",10-100,34
"Mycobacterium_simiae_2818800:Mycobacterium simiae
",1,a
"Mycobacterium_simiae_28224727:Mycobacterium simiae
",10-100,45
"Mycobacterium_simiae_28317808:Mycobacterium simiae
",>100,203
"Mycobacterium_simiae_28809146:Mycobacterium simiae
",1,a
"Mycobacterium_simiae_28855835:Mycobacterium simiae
",10-100,59
"Mycobacterium_simiae_28990320:Mycobacterium simiae
",>100,266
"Mycobacterium_simiae_29188063:Mycobacterium simiae
",10-100,62
"Mycobacterium_simiae_29617415:Mycobacterium simiae
",10-100,51
"Mycobacterium_simiae_29760130:Mycobacterium simiae
",10-100,97
"Mycobacterium_simiae_30370055:Mycobacterium simiae
",>100,355
"Mycobacterium_simiae_30573983:Mycobacterium simiae
",10-100,95
"Mycobacterium_simiae_31078494:Mycobacterium simiae
",10-100,52
"Mycobacterium_simiae_31813432:Mycobacterium simiae
",>100,122
"Mycobacterium_simiae_31908785:Mycobacterium simiae
",1,first case
"Mycobacterium_simiae_31939254:Mycobacterium simiae
",none,:
"Mycobacterium_simiae_32065818:Mycobacterium simiae
",none,major
"Mycobacterium_simiae_32234012:Mycobacterium simiae
",1,A
"Mycobacterium_simiae_32720607:Mycobacterium simiae
",1-10,five
"Mycobacterium_simiae_32988729:Mycobacterium simiae
",1,A
"Mycobacterium_simiae_33240686:Mycobacterium simiae
",1,first case
"Mycobacterium_szulgai_21901631:Mycobacterium szulgai
",10-100,50
"Mycobacterium_szulgai_22015322:Mycobacterium szulgai
",>100,312
"Mycobacterium_szulgai_22054169:Mycobacterium szulgai
",1-10,two
"Mycobacterium_szulgai_22097449:Mycobacterium szulgai
",none,:
"Mycobacterium_szulgai_22111302:Mycobacterium szulgai
",1,A
"Mycobacterium_szulgai_22288163:Mycobacterium szulgai
",10-100,40
"Mycobacterium_szulgai_22305672:Mycobacterium szulgai
",none,the correlation between in vitro and in vivo treatment response
"Mycobacterium_szulgai_22720876:Mycobacterium szulgai
",10-100,"26,793 patients"
"Mycobacterium_szulgai_22744719:Mycobacterium szulgai
",>100,531
"Mycobacterium_szulgai_22795963:Mycobacterium szulgai
",1,a
"Mycobacterium_szulgai_22984024:Mycobacterium szulgai
",none,:
"Mycobacterium_szulgai_23146810:Mycobacterium szulgai
",1-10,two cases
"Mycobacterium_szulgai_23257257:Mycobacterium szulgai
",1,A
"Mycobacterium_szulgai_23440166:Mycobacterium szulgai
",>100,369
"Mycobacterium_szulgai_23843489:Mycobacterium szulgai
",10-100,20
"Mycobacterium_szulgai_23875055:Mycobacterium szulgai
",10-100,29
"Mycobacterium_szulgai_23952847:Mycobacterium szulgai
",>100,339
"Mycobacterium_szulgai_24252838:Mycobacterium szulgai
",1,A
"Mycobacterium_szulgai_24260398:Mycobacterium szulgai
",10-100,56
"Mycobacterium_szulgai_24655570:Mycobacterium szulgai
",1-10,4
"Mycobacterium_szulgai_24687707:Mycobacterium szulgai
",1,a patient with chronic cavitary lung infection.ABSTRACT:We describe the first case
"Mycobacterium_szulgai_24740640:Mycobacterium szulgai
",none,:
"Mycobacterium_szulgai_24742610:Mycobacterium szulgai
",1,a patient
"Mycobacterium_szulgai_24768296:Mycobacterium szulgai
",1,First case
"Mycobacterium_szulgai_24788402:Mycobacterium szulgai
",1,A
"Mycobacterium_szulgai_24858903:Mycobacterium szulgai
",1,a
"Mycobacterium_szulgai_24930658:Mycobacterium szulgai
",1,A
"Mycobacterium_szulgai_25132991:Mycobacterium szulgai
",>100,120
"Mycobacterium_szulgai_25440976:Mycobacterium szulgai
",10-100,26
"Mycobacterium_szulgai_25500441:Mycobacterium szulgai
",1,a
"Mycobacterium_szulgai_25658545:Mycobacterium szulgai
",>100,202 patients
"Mycobacterium_szulgai_25663510:Mycobacterium szulgai
",1-10,five
"Mycobacterium_szulgai_25672059:Mycobacterium szulgai
",1,a
"Mycobacterium_szulgai_25731702:Mycobacterium szulgai
",1,a
"Mycobacterium_szulgai_25795316:Mycobacterium szulgai
",>100,452
"Mycobacterium_szulgai_25926588:Mycobacterium szulgai
",1,a
"Mycobacterium_szulgai_26039275:Mycobacterium szulgai
",1,a case
"Mycobacterium_szulgai_26048260:Mycobacterium szulgai
",1,A
"Mycobacterium_szulgai_26187282:Mycobacterium szulgai
",1,A
"Mycobacterium_szulgai_26205798:Mycobacterium szulgai
",1,a case
"Mycobacterium_szulgai_26286334:Mycobacterium szulgai
",1,A
"Mycobacterium_szulgai_26666259:Mycobacterium szulgai
",10-100,Nineteen experts
"Mycobacterium_szulgai_26723913:Mycobacterium szulgai
",>100,"109,311"
"Mycobacterium_szulgai_27064349:Mycobacterium szulgai
",10-100,72
"Mycobacterium_szulgai_27080471:Mycobacterium szulgai
",1,an
"Mycobacterium_szulgai_27080783:Mycobacterium szulgai
",1,a
"Mycobacterium_szulgai_27150856:Mycobacterium szulgai
",10-100,42
"Mycobacterium_szulgai_27191473:Mycobacterium szulgai
",none,:We analyzed routine statutory health insurance claim data
"Mycobacterium_szulgai_27720208:Mycobacterium szulgai
",10-100,11
