,age,age_origin
"Chlamydia_pneumoniae_31997263:Chlamydia pneumoniae
",>65岁,416
"Chlamydia_pneumoniae_32052706:Chlamydia pneumoniae
",1-17岁,13-year-old
"Chlamydia_pneumoniae_32140608:Chlamydia pneumoniae
",17-65岁,adults
"Chlamydia_pneumoniae_32186784:Chlamydia pneumoniae
",none,a
"Chlamydia_pneumoniae_32222707:Chlamydia pneumoniae
",17-65岁,18
"Chlamydia_pneumoniae_32226119:Chlamydia pneumoniae
",none,3rd
"Chlamydia_pneumoniae_32275058:Chlamydia pneumoniae
",1-17岁,12
"Chlamydia_pneumoniae_32314307:Chlamydia pneumoniae
",none,patients
"Chlamydia_pneumoniae_32411832:Chlamydia pneumoniae
",1-17岁,3
"Chlamydia_pneumoniae_32462500:Chlamydia pneumoniae
",>65岁,136
"Chlamydia_pneumoniae_32482366:Chlamydia pneumoniae
",none,"patients, appropriate antimicrobial agents can be recommended."
"Chlamydia_pneumoniae_32517424:Chlamydia pneumoniae
",none,.
"Chlamydia_pneumoniae_32537759:Chlamydia pneumoniae
",17-65岁,18-24
"Chlamydia_pneumoniae_32703757:Chlamydia pneumoniae
",none,set of samples
"Chlamydia_pneumoniae_32723958:Chlamydia pneumoniae
",>65岁,72
"Chlamydia_pneumoniae_32725598:Chlamydia pneumoniae
",1-17岁,seven patients
"Chlamydia_pneumoniae_32738914:Chlamydia pneumoniae
",none,ages
"Chlamydia_pneumoniae_32763956:Chlamydia pneumoniae
",17-65岁,50
"Chlamydia_pneumoniae_32800484:Chlamydia pneumoniae
",1-17岁,0-15
"Chlamydia_pneumoniae_32847534:Chlamydia pneumoniae
",1-17岁,3
"Chlamydia_pneumoniae_32883927:Chlamydia pneumoniae
",1-17岁,2-6 months and in 5 (35.79%) aged 7 months-12
"Chlamydia_pneumoniae_32922049:Chlamydia pneumoniae
",>65岁,250
"Chlamydia_pneumoniae_32953125:Chlamydia pneumoniae
",>65岁,"50 years (interquartile range, 35-65"
"Chlamydia_pneumoniae_32962687:Chlamydia pneumoniae
",none,population
"Chlamydia_pneumoniae_32983740:Chlamydia pneumoniae
",17-65岁,18-year-old
"Chlamydia_pneumoniae_33009451:Chlamydia pneumoniae
",1-17岁,8
"Chlamydia_pneumoniae_33030784:Chlamydia pneumoniae
",>65岁,107
"Chlamydia_pneumoniae_33115294:Chlamydia pneumoniae
",1-17岁,12
"Chlamydia_pneumoniae_33139236:Chlamydia pneumoniae
",17-65岁,42
"Chlamydia_pneumoniae_33154244:Chlamydia pneumoniae
",>65岁,70
"Chlamydia_pneumoniae_33170499:Chlamydia pneumoniae
",17-65岁,adults
"Chlamydia_pneumoniae_33240829:Chlamydia pneumoniae
",1-17岁,2
"Chlamydia_pneumoniae_33247928:Chlamydia pneumoniae
",none,one
"Chlamydia_pneumoniae_33304716:Chlamydia pneumoniae
",none,current study indicates that physicians'
"Chlamydia_pneumoniae_33353408:Chlamydia pneumoniae
",none,Tunisian
"Chlamydia_pneumoniae_33402638:Chlamydia pneumoniae
",1-17岁,2
"Chlamydia_psittaci_10028357:Chlamydia psittaci
",17-65岁,33-year-old
"Chlamydia_psittaci_10202227:Chlamydia psittaci
",none,.
"Chlamydia_psittaci_10378132:Chlamydia psittaci
",>65岁,100
"Chlamydia_psittaci_10382241:Chlamydia psittaci
",none,one
"Chlamydia_psittaci_10448994:Chlamydia psittaci
",17-65岁,31
"Chlamydia_psittaci_10474515:Chlamydia psittaci
",none,patients
"Chlamydia_psittaci_10614951:Chlamydia psittaci
",17-65岁,Adult
"Chlamydia_psittaci_11140079:Chlamydia psittaci
",17-65岁,46
"Chlamydia_psittaci_11431909:Chlamydia psittaci
",>65岁,70
"Chlamydia_psittaci_12205791:Chlamydia psittaci
",1-17岁,ten-year-old
"Chlamydia_psittaci_12501255:Chlamydia psittaci
",17-65岁,adult
"Chlamydia_psittaci_12508779:Chlamydia psittaci
",17-65岁,45-year-old
"Chlamydia_psittaci_12692942:Chlamydia psittaci
",17-65岁,60
"Chlamydia_psittaci_12765420:Chlamydia psittaci
",>65岁,older
"Chlamydia_psittaci_12835369:Chlamydia psittaci
",17-65岁,63 year old
"Chlamydia_psittaci_12938296:Chlamydia psittaci
",none,reported
"Chlamydia_psittaci_12953962:Chlamydia psittaci
",none,and expedite
"Chlamydia_psittaci_15293075:Chlamydia psittaci
",>65岁,83
"Chlamydia_psittaci_15365868:Chlamydia psittaci
",none,and
"Chlamydia_psittaci_15503681:Chlamydia psittaci
",>65岁,630
"Chlamydia_psittaci_16457334:Chlamydia psittaci
",>65岁,594
"Chlamydia_psittaci_16463610:Chlamydia psittaci
",>65岁,67-year-old
"Chlamydia_psittaci_16471138:Chlamydia psittaci
",17-65岁,30
"Chlamydia_psittaci_16669925:Chlamydia psittaci
",none,.
"Chlamydia_psittaci_17001543:Chlamydia psittaci
",1-17岁,three months to 12
"Chlamydia_psittaci_17144482:Chlamydia psittaci
",17-65岁,32
"Chlamydia_psittaci_17419438:Chlamydia psittaci
",17-65岁,51-year-old
"Chlamydia_psittaci_17628200:Chlamydia psittaci
",17-65岁,middle-aged
"Chlamydia_psittaci_17868919:Chlamydia psittaci
",1-17岁,children
"Chlamydia_psittaci_18053568:Chlamydia psittaci
",none,Bavaria
"Chlamydia_psittaci_18809562:Chlamydia psittaci
",1-17岁,two poultry-processing-plant employees
"Chlamydia_psittaci_21791668:Chlamydia psittaci
",none,conferred
"Chlamydia_psittaci_22449666:Chlamydia psittaci
",none,age
"Chlamydia_psittaci_22538796:Chlamydia psittaci
",17-65岁,48 [38-59
"Chlamydia_psittaci_22802266:Chlamydia psittaci
",17-65岁,45-year-old
"Chlamydia_psittaci_23163026:Chlamydia psittaci
",1-17岁,1
"Chlamydia_psittaci_23927984:Chlamydia psittaci
",none,old
"Chlamydia_psittaci_24324029:Chlamydia psittaci
",17-65岁,19
"Chlamydia_psittaci_24626238:Chlamydia psittaci
",none,becomes
"Chlamydia_psittaci_25356332:Chlamydia psittaci
",1-17岁,7
"Chlamydia_psittaci_25358043:Chlamydia psittaci
",none,"members, one hospital roommate"
"Chlamydia_psittaci_25693633:Chlamydia psittaci
",1-17岁,younger
"Chlamydia_psittaci_26045070:Chlamydia psittaci
",none,short
"Chlamydia_psittaci_26163871:Chlamydia psittaci
",none,.
"Chlamydia_psittaci_26669637:Chlamydia psittaci
",none,a Belgian couple
"Chlamydia_psittaci_26951352:Chlamydia psittaci
",>65岁,147
"Chlamydia_psittaci_27276986:Chlamydia psittaci
",17-65岁,adults
"Chlamydia_psittaci_27620382:Chlamydia psittaci
",17-65岁,61-year-old
"Chlamydia_psittaci_28946931:Chlamydia psittaci
",>65岁,100
"Chlamydia_psittaci_29719801:Chlamydia psittaci
",>65岁,82-year old
"Chlamydia_psittaci_29854568:Chlamydia psittaci
",none,office
"Chlamydia_psittaci_30032429:Chlamydia psittaci
",none,A case of acute respiratory distress syndrome with sixth cranial nerve palsy.
"Chlamydia_psittaci_30241455:Chlamydia psittaci
",>65岁,200
"Chlamydia_psittaci_30353983:Chlamydia psittaci
",17-65岁,30
"Chlamydia_psittaci_30896398:Chlamydia psittaci
",17-65岁,42-year-old
"Chlamydia_psittaci_31052181:Chlamydia psittaci
",none,a
"Chlamydia_psittaci_31347370:Chlamydia psittaci
",none,a resident
"Chlamydia_psittaci_31436332:Chlamydia psittaci
",1-17岁,15
"Chlamydia_psittaci_32057555:Chlamydia psittaci
",none,Murcia
"Chlamydia_psittaci_32178660:Chlamydia psittaci
",none,patients
"Chlamydia_psittaci_32355845:Chlamydia psittaci
",none,improve
"Chlamydia_psittaci_32830314:Chlamydia psittaci
",none,weak
"Chlamydia_psittaci_33112195:Chlamydia psittaci
",none,old
"Chlamydia_psittaci_7567645:Chlamydia psittaci
",1-17岁,children
"Chlamydia_psittaci_7815757:Chlamydia psittaci
",none,men
"Chlamydia_psittaci_7817509:Chlamydia psittaci
",none,.
"Chlamydia_psittaci_7839256:Chlamydia psittaci
",>65岁,fulfil the inclusion criteria. Thirty-two of these 92
"Chlamydia_psittaci_7876678:Chlamydia psittaci
",17-65岁,48-year-old
"Chlamydia_psittaci_7948521:Chlamydia psittaci
",>65岁,385
"Chlamydia_psittaci_8151956:Chlamydia psittaci
",none,:
"Chlamydia_psittaci_8749643:Chlamydia psittaci
",none,a
"Chlamydia_psittaci_8822057:Chlamydia psittaci
",17-65岁,18-year-old
"Chlamydia_psittaci_8838997:Chlamydia psittaci
",none,a patient
"Chlamydia_psittaci_8948274:Chlamydia psittaci
",1-17岁,41 +/- 15
"Chlamydia_psittaci_9091117:Chlamydia psittaci
",1-17岁,13
"Chlamydia_psittaci_9097370:Chlamydia psittaci
",none,many
"Chlamydia_psittaci_9206930:Chlamydia psittaci
",none,.
"Chlamydia_psittaci_9373553:Chlamydia psittaci
",none,A
"Chlamydia_psittaci_9453820:Chlamydia psittaci
",none,:
"Chlamydia_psittaci_9599105:Chlamydia psittaci
",17-65岁,24-year-old
"Chlamydia_psittaci_9734887:Chlamydia psittaci
",>65岁,58 years (range 23-76
"Chlamydia_psittaci_9767806:Chlamydia psittaci
",17-65岁,middle-aged
"Chlamydia_psittaci_9780423:Chlamydia psittaci
",17-65岁,adults
"Chlamydia_psittaci_9866978:Chlamydia psittaci
",none,manifest
"Chlamydia_trachomatis_10413220:Chlamydia trachomatis
",none,g
"Chlamydia_trachomatis_10530573:Chlamydia trachomatis
",1岁以下,less than three months old
"Chlamydia_trachomatis_10530575:Chlamydia trachomatis
",1岁以下,203 infants.
"Chlamydia_trachomatis_10530576:Chlamydia trachomatis
",1-17岁,3
"Chlamydia_trachomatis_10535271:Chlamydia trachomatis
",1-17岁,seven
"Chlamydia_trachomatis_10582400:Chlamydia trachomatis
",none,years
"Chlamydia_trachomatis_10798161:Chlamydia trachomatis
",none,school age
"Chlamydia_trachomatis_10836344:Chlamydia trachomatis
",none,Danish
"Chlamydia_trachomatis_12508779:Chlamydia trachomatis
",17-65岁,45-year-old
"Chlamydia_trachomatis_12625688:Chlamydia trachomatis
",17-65岁,seven and 30
"Chlamydia_trachomatis_12765420:Chlamydia trachomatis
",>65岁,older
"Chlamydia_trachomatis_12796237:Chlamydia trachomatis
",none,under
"Chlamydia_trachomatis_15049542:Chlamydia trachomatis
",none,analyses
"Chlamydia_trachomatis_16210104:Chlamydia trachomatis
",1-17岁,of child-bearing age
"Chlamydia_trachomatis_16640002:Chlamydia trachomatis
",1岁以下,less than 4 months old
"Chlamydia_trachomatis_16888699:Chlamydia trachomatis
",1-17岁,5-week-old
"Chlamydia_trachomatis_17001543:Chlamydia trachomatis
",1-17岁,three months to 12
"Chlamydia_trachomatis_17287243:Chlamydia trachomatis
",>65岁,261
"Chlamydia_trachomatis_17413197:Chlamydia trachomatis
",1-17岁,"five years of age with Community Acquired Pneumonia (CAP). Seventy three children, 1 month to 5"
"Chlamydia_trachomatis_18312573:Chlamydia trachomatis
",none,established
"Chlamydia_trachomatis_18403581:Chlamydia trachomatis
",1岁以下,25-day-old
"Chlamydia_trachomatis_19119705:Chlamydia trachomatis
",17-65岁,138 C pneumoniae-exposed primary care patients (86 adult
"Chlamydia_trachomatis_19177260:Chlamydia trachomatis
",1岁以下,infants
"Chlamydia_trachomatis_19395401:Chlamydia trachomatis
",none,Sophia
"Chlamydia_trachomatis_19755900:Chlamydia trachomatis
",1-17岁,1 to 3
"Chlamydia_trachomatis_20350426:Chlamydia trachomatis
",none,one year old
"Chlamydia_trachomatis_20608763:Chlamydia trachomatis
",1-17岁,5
"Chlamydia_trachomatis_21439510:Chlamydia trachomatis
",1-17岁,1 month and 2
"Chlamydia_trachomatis_22177592:Chlamydia trachomatis
",1岁以下,29 days old
"Chlamydia_trachomatis_22214635:Chlamydia trachomatis
",none,a
"Chlamydia_trachomatis_22274150:Chlamydia trachomatis
",none,term
"Chlamydia_trachomatis_22568356:Chlamydia trachomatis
",17-65岁,34
"Chlamydia_trachomatis_23093203:Chlamydia trachomatis
",1-17岁,5
"Chlamydia_trachomatis_23316985:Chlamydia trachomatis
",17-65岁,25
"Chlamydia_trachomatis_23428270:Chlamydia trachomatis
",1岁以下,2-month-old
"Chlamydia_trachomatis_24235068:Chlamydia trachomatis
",none,Nasopharyngeal
"Chlamydia_trachomatis_24768625:Chlamydia trachomatis
",1-17岁,9-week-old
"Chlamydia_trachomatis_24893051:Chlamydia trachomatis
",1-17岁,4
"Chlamydia_trachomatis_25445657:Chlamydia trachomatis
",1-17岁,six
"Chlamydia_trachomatis_25533744:Chlamydia trachomatis
",17-65岁,44
"Chlamydia_trachomatis_26153117:Chlamydia trachomatis
",>65岁,90 pregnant women with PE and 90 normotensive pregnant women of the same age
"Chlamydia_trachomatis_26691043:Chlamydia trachomatis
",none,full
"Chlamydia_trachomatis_27142499:Chlamydia trachomatis
",17-65岁,19-year-old
"Chlamydia_trachomatis_27189090:Chlamydia trachomatis
",1-17岁,4-week-old
"Chlamydia_trachomatis_28475737:Chlamydia trachomatis
",17-65岁,2-59
"Chlamydia_trachomatis_28899468:Chlamydia trachomatis
",1-17岁,1
"Chlamydia_trachomatis_29456727:Chlamydia trachomatis
",17-65岁,45
"Chlamydia_trachomatis_29850935:Chlamydia trachomatis
",1-17岁,four
"Chlamydia_trachomatis_32763956:Chlamydia trachomatis
",none,in
"Coxiella_burnetii_10351932:Coxiella burnetii
",>65岁,184
"Coxiella_burnetii_10378132:Coxiella burnetii
",>65岁,100
"Coxiella_burnetii_10614951:Coxiella burnetii
",17-65岁,Adult
"Coxiella_burnetii_10691195:Coxiella burnetii
",17-65岁,60
"Coxiella_burnetii_10831714:Coxiella burnetii
",none,frequent
"Coxiella_burnetii_11222171:Coxiella burnetii
",none,these
"Coxiella_burnetii_11254821:Coxiella burnetii
",>65岁,65
"Coxiella_burnetii_11307590:Coxiella burnetii
",>65岁,83 and 86
"Coxiella_burnetii_11530397:Coxiella burnetii
",17-65岁,49-year-old
"Coxiella_burnetii_11674968:Coxiella burnetii
",17-65岁,60
"Coxiella_burnetii_11734171:Coxiella burnetii
",17-65岁,49
"Coxiella_burnetii_11775317:Coxiella burnetii
",none,looking
"Coxiella_burnetii_12409049:Coxiella burnetii
",none,.
"Coxiella_burnetii_12501255:Coxiella burnetii
",>65岁,81
"Coxiella_burnetii_12673953:Coxiella burnetii
",none,their
"Coxiella_burnetii_12762362:Coxiella burnetii
",none,suitable
"Coxiella_burnetii_14727547:Coxiella burnetii
",17-65岁,21-year-old
"Coxiella_burnetii_14748261:Coxiella burnetii
",17-65岁,adult
"Coxiella_burnetii_15503681:Coxiella burnetii
",>65岁,630
"Coxiella_burnetii_16191902:Coxiella burnetii
",17-65岁,25-y-old
"Coxiella_burnetii_16230211:Coxiella burnetii
",none,.
"Coxiella_burnetii_16282309:Coxiella burnetii
",>65岁,77
"Coxiella_burnetii_16501424:Coxiella burnetii
",17-65岁,20-49
"Coxiella_burnetii_16669925:Coxiella burnetii
",none,importance
"Coxiella_burnetii_17040657:Coxiella burnetii
",>65岁,89
"Coxiella_burnetii_17335697:Coxiella burnetii
",17-65岁,46
"Coxiella_burnetii_17386216:Coxiella burnetii
",1-17岁,41 +/- 16
"Coxiella_burnetii_17554569:Coxiella burnetii
",17-65岁,Eight hundred and one (801) adult
"Coxiella_burnetii_17628200:Coxiella burnetii
",17-65岁,middle-aged
"Coxiella_burnetii_18409563:Coxiella burnetii
",>65岁,121
"Coxiella_burnetii_19199189:Coxiella burnetii
",none,.
"Coxiella_burnetii_19302698:Coxiella burnetii
",1-17岁,children
"Coxiella_burnetii_21337816:Coxiella burnetii
",none,CAP
"Coxiella_burnetii_21519168:Coxiella burnetii
",none,patients
"Coxiella_burnetii_21835068:Coxiella burnetii
",none,genuinely
"Coxiella_burnetii_22066649:Coxiella burnetii
",17-65岁,40
"Coxiella_burnetii_22120806:Coxiella burnetii
",none,in
"Coxiella_burnetii_22441648:Coxiella burnetii
",17-65岁,30-60
"Coxiella_burnetii_22850965:Coxiella burnetii
",none,first documented case of the isolation of C. burnetii DNA from a BAL sample.
"Coxiella_burnetii_22908940:Coxiella burnetii
",17-65岁,20
"Coxiella_burnetii_23010400:Coxiella burnetii
",17-65岁,37-year-old
"Coxiella_burnetii_23034135:Coxiella burnetii
",>65岁,463
"Coxiella_burnetii_23213331:Coxiella burnetii
",none,more
"Coxiella_burnetii_23621726:Coxiella burnetii
",17-65岁,47
"Coxiella_burnetii_23763958:Coxiella burnetii
",none,patients
"Coxiella_burnetii_24206672:Coxiella burnetii
",>65岁,50 years (range 21-89
"Coxiella_burnetii_24251768:Coxiella burnetii
",1-17岁,16
"Coxiella_burnetii_24252152:Coxiella burnetii
",>65岁,255
"Coxiella_burnetii_24364437:Coxiella burnetii
",none,foresters in the south-eastern
"Coxiella_burnetii_24432263:Coxiella burnetii
",17-65岁,25 and 64
"Coxiella_burnetii_24626238:Coxiella burnetii
",none,implemented
"Coxiella_burnetii_24639301:Coxiella burnetii
",17-65岁,17
"Coxiella_burnetii_24722554:Coxiella burnetii
",none,"cohort studies, but incidence estimates"
"Coxiella_burnetii_24938861:Coxiella burnetii
",>65岁,505
"Coxiella_burnetii_25033402:Coxiella burnetii
",1-17岁,younger
"Coxiella_burnetii_25074601:Coxiella burnetii
",none,nurse
"Coxiella_burnetii_25080353:Coxiella burnetii
",none,north of the
"Coxiella_burnetii_25356317:Coxiella burnetii
",1-17岁,7
"Coxiella_burnetii_25582890:Coxiella burnetii
",1-17岁,4
"Coxiella_burnetii_25751402:Coxiella burnetii
",1-17岁,5
"Coxiella_burnetii_25879996:Coxiella burnetii
",none,age
"Coxiella_burnetii_26042781:Coxiella burnetii
",17-65岁,46-year-old
"Coxiella_burnetii_26125173:Coxiella burnetii
",none,a
"Coxiella_burnetii_26214299:Coxiella burnetii
",>65岁,408
"Coxiella_burnetii_26427134:Coxiella burnetii
",1-17岁,3
"Coxiella_burnetii_27276986:Coxiella burnetii
",17-65岁,adults
"Coxiella_burnetii_27317257:Coxiella burnetii
",17-65岁,60
"Coxiella_burnetii_27417291:Coxiella burnetii
",17-65岁,45-64
"Coxiella_burnetii_27499024:Coxiella burnetii
",>65岁,older
"Coxiella_burnetii_28434420:Coxiella burnetii
",none,ho
"Coxiella_burnetii_29619325:Coxiella burnetii
",17-65岁,45 year old
"Coxiella_burnetii_30608178:Coxiella burnetii
",17-65岁,22
"Coxiella_burnetii_31865289:Coxiella burnetii
",>65岁,"3rd to 23rd March, 2016 in Brodarevo, village"
"Coxiella_burnetii_31938613:Coxiella burnetii
",1-17岁,three
"Coxiella_burnetii_32014623:Coxiella burnetii
",17-65岁,55
"Coxiella_burnetii_32537759:Coxiella burnetii
",17-65岁,18-24
"Coxiella_burnetii_33108999:Coxiella burnetii
",none,our
"Coxiella_burnetii_8783693:Coxiella burnetii
",>65岁,236 hospitalized patients with 237
"Coxiella_burnetii_8912764:Coxiella burnetii
",>65岁,124
"Coxiella_burnetii_8927605:Coxiella burnetii
",17-65岁,38
"Coxiella_burnetii_8948274:Coxiella burnetii
",1-17岁,41 +/- 15
"Coxiella_burnetii_9035712:Coxiella burnetii
",>65岁,129
"Coxiella_burnetii_9091117:Coxiella burnetii
",1-17岁,13
"Coxiella_burnetii_9097369:Coxiella burnetii
",none,considerable
"Coxiella_burnetii_9120323:Coxiella burnetii
",>65岁,"49.3 +/- 19.5, range 17-94"
"Coxiella_burnetii_9206930:Coxiella burnetii
",none,.
"Coxiella_burnetii_9255891:Coxiella burnetii
",17-65岁,58
"Coxiella_burnetii_9495665:Coxiella burnetii
",>65岁,older
"Coxiella_burnetii_9567255:Coxiella burnetii
",1-17岁,14
"Coxiella_burnetii_9596294:Coxiella burnetii
",17-65岁,middle-aged
"Mycoplasma_amphoriformeb_31894069:Mycoplasma amphoriformeb
",1-17岁,Adolescents.ABSTRACT:
"Mycoplasma_amphoriformeb_31905472:Mycoplasma amphoriformeb
",1-17岁,9 hours to 14
"Mycoplasma_amphoriformeb_31926153:Mycoplasma amphoriformeb
",17-65岁,adults
"Mycoplasma_amphoriformeb_31948402:Mycoplasma amphoriformeb
",>65岁,43 children with MPP-associated thrombosis between January 2013 and June 2019
"Mycoplasma_amphoriformeb_31992210:Mycoplasma amphoriformeb
",none,peak
"Mycoplasma_amphoriformeb_32040888:Mycoplasma amphoriformeb
",>65岁,73
"Mycoplasma_amphoriformeb_32050912:Mycoplasma amphoriformeb
",17-65岁,0-18
"Mycoplasma_amphoriformeb_32051076:Mycoplasma amphoriformeb
",>65岁,146
"Mycoplasma_amphoriformeb_32051077:Mycoplasma amphoriformeb
",17-65岁,0-36
"Mycoplasma_amphoriformeb_32111168:Mycoplasma amphoriformeb
",>65岁,65-year-old
"Mycoplasma_amphoriformeb_32143599:Mycoplasma amphoriformeb
",1-17岁,14
"Mycoplasma_amphoriformeb_32223012:Mycoplasma amphoriformeb
",>65岁,0 to 76
"Mycoplasma_amphoriformeb_32238033:Mycoplasma amphoriformeb
",none,:
"Mycoplasma_amphoriformeb_32252726:Mycoplasma amphoriformeb
",1-17岁,Children
"Mycoplasma_amphoriformeb_32269038:Mycoplasma amphoriformeb
",1-17岁,3.2 years (IQR: 1.4-8
"Mycoplasma_amphoriformeb_32301747:Mycoplasma amphoriformeb
",none,:
"Mycoplasma_amphoriformeb_32307392:Mycoplasma amphoriformeb
",1-17岁,16-year-old
"Mycoplasma_amphoriformeb_32311992:Mycoplasma amphoriformeb
",>65岁,147
"Mycoplasma_amphoriformeb_32379193:Mycoplasma amphoriformeb
",>65岁,2019
"Mycoplasma_amphoriformeb_32384451:Mycoplasma amphoriformeb
",>65岁,older
"Mycoplasma_amphoriformeb_32391657:Mycoplasma amphoriformeb
",none,through
"Mycoplasma_amphoriformeb_32392957:Mycoplasma amphoriformeb
",1-17岁,four
"Mycoplasma_amphoriformeb_32448200:Mycoplasma amphoriformeb
",17-65岁,adults
"Mycoplasma_amphoriformeb_32449972:Mycoplasma amphoriformeb
",none,One patient
"Mycoplasma_amphoriformeb_32481378:Mycoplasma amphoriformeb
",>65岁,113
"Mycoplasma_amphoriformeb_32482366:Mycoplasma amphoriformeb
",none,"patients, appropriate antimicrobial agents can be recommended."
"Mycoplasma_amphoriformeb_32487034:Mycoplasma amphoriformeb
",17-65岁,37
"Mycoplasma_amphoriformeb_32497137:Mycoplasma amphoriformeb
",17-65岁,32
"Mycoplasma_amphoriformeb_32546135:Mycoplasma amphoriformeb
",none,MPP
"Mycoplasma_amphoriformeb_32664140:Mycoplasma amphoriformeb
",17-65岁,26-year-old
"Mycoplasma_amphoriformeb_32698769:Mycoplasma amphoriformeb
",>65岁,345
"Mycoplasma_amphoriformeb_32723958:Mycoplasma amphoriformeb
",>65岁,72
"Mycoplasma_amphoriformeb_32725598:Mycoplasma amphoriformeb
",1-17岁,seven
"Mycoplasma_amphoriformeb_32757374:Mycoplasma amphoriformeb
",>65岁,410
"Mycoplasma_amphoriformeb_32763956:Mycoplasma amphoriformeb
",none,in
"Mycoplasma_amphoriformeb_32842383:Mycoplasma amphoriformeb
",1-17岁,5+-4
"Mycoplasma_amphoriformeb_32847534:Mycoplasma amphoriformeb
",1-17岁,3
