,num,num_origin
"parainfluenza_virus_3_23343342:parainfluenza virus 3
",>100,178
"parainfluenza_virus_3_23554422:parainfluenza virus 3
",1,a
"parainfluenza_virus_3_25178477:parainfluenza virus 3
",1-10,seven
"parainfluenza_virus_3_25281245:parainfluenza virus 3
",1,a
"parainfluenza_virus_3_2556831:parainfluenza virus 3
",none,some
"parainfluenza_virus_3_25890989:parainfluenza virus 3
",1,a
"parainfluenza_virus_3_26481737:parainfluenza virus 3
",>100,1675
"parainfluenza_virus_3_26941799:parainfluenza virus 3
",1-10,two
"parainfluenza_virus_3_26957245:parainfluenza virus 3
",>100,856
"parainfluenza_virus_3_27197630:parainfluenza virus 3
",>100,771
"parainfluenza_virus_3_27514690:parainfluenza virus 3
",>100,2300
"parainfluenza_virus_3_2851127:parainfluenza virus 3
",none,:
"parainfluenza_virus_3_2854685:parainfluenza virus 3
",none,:
"parainfluenza_virus_3_28822432:parainfluenza virus 3
",>100,195
"parainfluenza_virus_3_30622770:parainfluenza virus 3
",1-10,"6,008"
"parainfluenza_virus_3_30665366:parainfluenza virus 3
",10-100,58%
"parainfluenza_virus_3_31047118:parainfluenza virus 3
",1-10,eight
"parainfluenza_virus_3_31208426:parainfluenza virus 3
",10-100,47
"parainfluenza_virus_3_31661701:parainfluenza virus 3
",10-100,"106 residents, 23"
"parainfluenza_virus_3_31705838:parainfluenza virus 3
",>100,"12,423"
"parainfluenza_virus_3_31954277:parainfluenza virus 3
",1-10,2
"parainfluenza_virus_3_32155160:parainfluenza virus 3
",none,:
"parainfluenza_virus_3_32629492:parainfluenza virus 3
",none,stewardship
"parainfluenza_virus_3_33253961:parainfluenza virus 3
",>100,177
"parainfluenza_virus_3_33270253:parainfluenza virus 3
",1,A
"parainfluenza_virus_3_33666303:parainfluenza virus 3
",>100,387
"parainfluenza_virus_3_34324206:parainfluenza virus 3
",10-100,98
"parainfluenza_virus_3_34400235:parainfluenza virus 3
",10-100,51
"parainfluenza_virus_3_6097970:parainfluenza virus 3
",none,fewer cases
"parainfluenza_virus_3_6165801:parainfluenza virus 3
",1,a
"parainfluenza_virus_3_6246710:parainfluenza virus 3
",1,A
"parainfluenza_virus_3_6258113:parainfluenza virus 3
",none,:
"parainfluenza_virus_3_6265340:parainfluenza virus 3
",1,an
"parainfluenza_virus_3_6275975:parainfluenza virus 3
",10-100,16 cases
"parainfluenza_virus_3_6286452:parainfluenza virus 3
",1,a
"parainfluenza_virus_3_6314807:parainfluenza virus 3
",1,An
"parainfluenza_virus_3_7893990:parainfluenza virus 3
",10-100,15 patients
"parainfluenza_virus_3_8243487:parainfluenza virus 3
",1-10,8
"parainfluenza_virus_3_8813045:parainfluenza virus 3
",1,An
"parainfluenza_virus_3_9803337:parainfluenza virus 3
",1,a patient
"Para_virus_34528756:Para virus
",>100,401
"Para_virus_34531234:Para virus
",1,a
"Para_virus_34633153:Para virus
",>100,495
"Para_virus_34668122:Para virus
",1,a
"Para_virus_34728170:Para virus
",none,:
"Para_virus_34738572:Para virus
",1,a
"Para_virus_34842834:Para virus
",>100,"a population located in the Colombian Amazon in the municipality of Mitu. Sociodemographic and clinical data were taken. Besides, 589"
"Para_virus_34853050:Para virus
",1,A
"Para_virus_34908381:Para virus
",>100,103
"parechovirus_16707054:parechovirus
",1,a
"parechovirus_27195770:parechovirus
",>100,200
"parechovirus_28639594:parechovirus
",10-100,Seventy
"parechovirus_28886185:parechovirus
",10-100,39
"parechovirus_29149199:parechovirus
",>100,372
"parechovirus_31130122:parechovirus
",>100,834
"parechovirus_31257127:parechovirus
",10-100,42
"parechovirus_31709139:parechovirus
",1-10,Two cases
"parechovirus_33453393:parechovirus
",1,a case
"parechovirus_33899922:parechovirus
",10-100,32
"parechovirus_34594310:parechovirus
",>100,707
"parvovirus_4_10354011:parvovirus 4
",10-100,Forty
"parvovirus_4_16548287:parvovirus 4
",1-10,5
"parvovirus_4_17330795:parvovirus 4
",10-100,20
"parvovirus_4_17336143:parvovirus 4
",>100,335
"parvovirus_4_17351759:parvovirus 4
",10-100,11
"parvovirus_4_17851126:parvovirus 4
",>100,389
"parvovirus_4_18378492:parvovirus 4
",10-100,11
"parvovirus_4_19960524:parvovirus 4
",>100,124
"parvovirus_4_22116985:parvovirus 4
",10-100,75
"parvovirus_4_22168387:parvovirus 4
",10-100,65
"parvovirus_4_23082460:parvovirus 4
",1,a case
"parvovirus_4_28397477:parvovirus 4
",>100,470
"parvovirus_4_30159289:parvovirus 4
",>100,156
"parvovirus_4_9229871:parvovirus 4
",>100,"10,818"
"parvovirus_4_9973642:parvovirus 4
",1,A
"Parvovirus_B19_10354011:Parvovirus B19
",10-100,Forty
"Parvovirus_B19_11582920:Parvovirus B19
",none,:
"Parvovirus_B19_11975114:Parvovirus B19
",1,a
"Parvovirus_B19_14556063:Parvovirus B19
",1,An
"Parvovirus_B19_15971443:Parvovirus B19
",1,a
"Parvovirus_B19_16462583:Parvovirus B19
",1,an
"Parvovirus_B19_16503960:Parvovirus B19
",1,an
"Parvovirus_B19_17351759:Parvovirus B19
",10-100,11
"Parvovirus_B19_17468770:Parvovirus B19
",1,a
"Parvovirus_B19_17906838:Parvovirus B19
",1,an
"Parvovirus_B19_19486795:Parvovirus B19
",1,a
"Parvovirus_B19_21532231:Parvovirus B19
",1,A
"Parvovirus_B19_2160424:Parvovirus B19
",1,case
"Parvovirus_B19_22717293:Parvovirus B19
",1,A
"Parvovirus_B19_24356475:Parvovirus B19
",1,A
"Parvovirus_B19_28397477:Parvovirus B19
",>100,470
"Parvovirus_B19_30159289:Parvovirus B19
",>100,156
"Parvovirus_B19_30281528:Parvovirus B19
",1,a
"Parvovirus_B19_31220115:Parvovirus B19
",10-100,94
"Parvovirus_B19_32224580:Parvovirus B19
",1-10,7
"Parvovirus_B19_32928810:Parvovirus B19
",1,A
"Parvovirus_B19_32975345:Parvovirus B19
",10-100,59
"Parvovirus_B19_33097683:Parvovirus B19
",1,A
"Parvovirus_B19_33237291:Parvovirus B19
",10-100,40
"Parvovirus_B19_33332751:Parvovirus B19
",1,A
"Parvovirus_B19_33715290:Parvovirus B19
",>100,2244
"Parvovirus_B19_33889797:Parvovirus B19
",>100,122
"Parvovirus_B19_34017709:Parvovirus B19
",>100,149
"Parvovirus_B19_34451422:Parvovirus B19
",1,A
"Parvovirus_B19_34676356:Parvovirus B19
",1,An
"Parvovirus_B19_34774573:Parvovirus B19
",10-100,Twenty
"Parvovirus_B19_34970255:Parvovirus B19
",1,an
"Parvovirus_B19_9229871:Parvovirus B19
",>100,"10,818"
"Parvovirus_B19_9747749:Parvovirus B19
",1,an under diagnosed cause of community acquired pneumonia.
"Parvovirus_B19_9859908:Parvovirus B19
",none,:
"Parvovirus_B19_9870672:Parvovirus B19
",10-100,16
"Parvovirus_B19_9973642:Parvovirus B19
",1,A
"Pata_virus_32479829:Pata virus
",>100,1128
"Pata_virus_32710652:Pata virus
",none,:
"Pata_virus_32832299:Pata virus
",1-10,three cases
"Pata_virus_32963899:Pata virus
",1-10,three
"Pata_virus_34428858:Pata virus
",10-100,50
"Phlebovirus_20575643:Phlebovirus
",1,an
"Phlebovirus_28774267:Phlebovirus
",1-10,Two
"Phlebovirus_31178498:Phlebovirus
",1,A
"Phlebovirus_32295538:Phlebovirus
",1,A
"Phlebovirus_33376692:Phlebovirus
",1,a
"Phlebovirus_34200385:Phlebovirus
",1,A
"Phlebovirus_34479504:Phlebovirus
",>100,109
"Phlebovirus_568328:Phlebovirus
",1-10,two
"Phnom-Penh_Bat_virus_34416143:Phnom-Penh Bat virus
",none,Zhou
"Pirital_virus_6308382:Pirital virus
",none,:
"Poliovirus_11814279:Poliovirus
",1,a
"Poliovirus_1460696:Poliovirus
",1,a
"Poliovirus_18801402:Poliovirus
",1,a
"Poliovirus_191900:Poliovirus
",10-100,85
"Poliovirus_19394265:Poliovirus
",>100,208
"Poliovirus_19497772:Poliovirus
",1,a case
"Poliovirus_1_11814279:Poliovirus 1
",1,a
"Poliovirus_1_18801402:Poliovirus 1
",1,a
"Poliovirus_1_19394265:Poliovirus 1
",>100,208
"Poliovirus_1_19497772:Poliovirus 1
",10-100,16
"Poliovirus_1_34355277:Poliovirus 1
",>100,1194
"Poliovirus_21631275:Poliovirus
",1,a case
"Poliovirus_2_18801402:Poliovirus 2
",1,a
"Poliovirus_2_191900:Poliovirus 2
",10-100,85
"Poliovirus_2_19394265:Poliovirus 2
",>100,208
"Poliovirus_2_19497772:Poliovirus 2
",10-100,16
"Poliovirus_2_32835962:Poliovirus 2
",10-100,15
"Poliovirus_2_34355277:Poliovirus 2
",>100,1194
"Poliovirus_2_34959566:Poliovirus 2
",1,an
"Poliovirus_2_6265340:Poliovirus 2
",1,an
"Poliovirus_34355277:Poliovirus
",>100,1194
"Poliovirus_34541709:Poliovirus
",1,A
"Poliovirus_34913637:Poliovirus
",none,Emerson
"Poliovirus_34959566:Poliovirus
",1,an
"Poliovirus_3_18801402:Poliovirus 3
",1,a
"Poliovirus_3_191900:Poliovirus 3
",10-100,85
"Poliovirus_3_19394265:Poliovirus 3
",>100,208
"Poliovirus_3_19497772:Poliovirus 3
",10-100,16
"Poliovirus_3_21337089:Poliovirus 3
",1-10,2
"Poliovirus_3_34355277:Poliovirus 3
",>100,1194
"Poliovirus_3_6265340:Poliovirus 3
",1,an
"Poliovirus_6265340:Poliovirus
",1,an
"Poliovirus_7641035:Poliovirus
",none,":The transmission, diagnosis, and clinical manifestations of human immunodeficiency virus (HIV) infection in children up"
"Powassan_virus_26648575:Powassan virus
",1,A
"Powassan_virus_33758161:Powassan virus
",1,A
"Powassan_virus_34921220:Powassan virus
",>100,3352
"Pretoria_virus_33530100:Pretoria virus
",10-100,17
"Pretoria_virus_33539399:Pretoria virus
",>100,424
"Pretoria_virus_33882077:Pretoria virus
",>100,1224
"Pretoria_virus_34363789:Pretoria virus
",10-100,51
"Pretoria_virus_34383824:Pretoria virus
",1-10,3
"Pretoria_virus_34457212:Pretoria virus
",none,This study
"Pretoria_virus_34485490:Pretoria virus
",1,a rare case
"Pretoria_virus_34528769:Pretoria virus
",>100,772
"Pretoria_virus_34647792:Pretoria virus
",none,:
"Pretoria_virus_34954072:Pretoria virus
",1,a
"primate_T-lymphotropic_virus_10728737:primate T-lymphotropic virus
",1,a
"primate_T-lymphotropic_virus_10975403:primate T-lymphotropic virus
",1,a
"primate_T-lymphotropic_virus_11579638:primate T-lymphotropic virus
",1,A
"primate_T-lymphotropic_virus_11843294:primate T-lymphotropic virus
",1,A
"primate_T-lymphotropic_virus_12224007:primate T-lymphotropic virus
",1,A
"primate_T-lymphotropic_virus_15278743:primate T-lymphotropic virus
",1,a
"primate_T-lymphotropic_virus_15595431:primate T-lymphotropic virus
",none,:
"primate_T-lymphotropic_virus_17144592:primate T-lymphotropic virus
",1,A
"primate_T-lymphotropic_virus_17233405:primate T-lymphotropic virus
",1,A
"primate_T-lymphotropic_virus_18079227:primate T-lymphotropic virus
",>100,553 patients
"primate_T-lymphotropic_virus_19143887:primate T-lymphotropic virus
",10-100,Eighteen
"primate_T-lymphotropic_virus_19381638:primate T-lymphotropic virus
",1-10,three cases
"primate_T-lymphotropic_virus_19525581:primate T-lymphotropic virus
",1-10,4
"primate_T-lymphotropic_virus_19856065:primate T-lymphotropic virus
",1,one
"primate_T-lymphotropic_virus_21325770:primate T-lymphotropic virus
",1,a
"primate_T-lymphotropic_virus_2212758:primate T-lymphotropic virus
",1,A
"primate_T-lymphotropic_virus_22310586:primate T-lymphotropic virus
",1-10,nine
"primate_T-lymphotropic_virus_22578413:primate T-lymphotropic virus
",10-100,65
"primate_T-lymphotropic_virus_23173397:primate T-lymphotropic virus
",1,A
"primate_T-lymphotropic_virus_23464968:primate T-lymphotropic virus
",1-10,three cases
"primate_T-lymphotropic_virus_25548379:primate T-lymphotropic virus
",1-10,five cases
"primate_T-lymphotropic_virus_27527631:primate T-lymphotropic virus
",1,a
"primate_T-lymphotropic_virus_28050003:primate T-lymphotropic virus
",1,a case
"primate_T-lymphotropic_virus_2867394:primate T-lymphotropic virus
",1-10,five
"primate_T-lymphotropic_virus_2987560:primate T-lymphotropic virus
",1,a
"primate_T-lymphotropic_virus_3016628:primate T-lymphotropic virus
",1,a
"primate_T-lymphotropic_virus_3041360:primate T-lymphotropic virus
",>100,400
"primate_T-lymphotropic_virus_31000439:primate T-lymphotropic virus
",1,a
"primate_T-lymphotropic_virus_31434825:primate T-lymphotropic virus
",1,a
"primate_T-lymphotropic_virus_31648940:primate T-lymphotropic virus
",10-100,39
"primate_T-lymphotropic_virus_31866618:primate T-lymphotropic virus
",>100,127
"primate_T-lymphotropic_virus_32321893:primate T-lymphotropic virus
",1,A
"primate_T-lymphotropic_virus_32615937:primate T-lymphotropic virus
",1,a case
"primate_T-lymphotropic_virus_33210494:primate T-lymphotropic virus
",none,:
"primate_T-lymphotropic_virus_33909849:primate T-lymphotropic virus
",1,a
"primate_T-lymphotropic_virus_33969717:primate T-lymphotropic virus
",1-10,2 cases
"primate_T-lymphotropic_virus_3439457:primate T-lymphotropic virus
",1,A
"primate_T-lymphotropic_virus_3521971:primate T-lymphotropic virus
",none,:
"primate_T-lymphotropic_virus_8128909:primate T-lymphotropic virus
",10-100,42
"primate_T-lymphotropic_virus_8252991:primate T-lymphotropic virus
",1,a rare case
"primate_T-lymphotropic_virus_8333573:primate T-lymphotropic virus
",10-100,15 patients
"primate_T-lymphotropic_virus_8341853:primate T-lymphotropic virus
",10-100,35
"primate_T-lymphotropic_virus_8645790:primate T-lymphotropic virus
",1,case
"primate_T-lymphotropic_virus_8847802:primate T-lymphotropic virus
",1,A
"primate_T-lymphotropic_virus_9434330:primate T-lymphotropic virus
",1,one
"Puumala_virus_11244810:Puumala virus
",>100,129
"Puumala_virus_12878094:Puumala virus
",>100,492
"Puumala_virus_12890323:Puumala virus
",1-10,six patients
"Puumala_virus_23670277:Puumala virus
",1,a
"Puumala_virus_30136660:Puumala virus
",1,a
"Puumala_virus_30735316:Puumala virus
",none,:
"Puumala_virus_31218696:Puumala virus
",1-10,two
"Puumala_virus_31674901:Puumala virus
",1,a case
"Puumala_virus_32835021:Puumala virus
",1,A
"Puumala_virus_32944684:Puumala virus
",10-100,64
"Puumala_virus_34202952:Puumala virus
",>100,185 patients
"Rabies_virus_12088481:Rabies virus
",1,a patient
"Rabies_virus_18689311:Rabies virus
",none,:
"Rabies_virus_24769577:Rabies virus
",none,.
"Rabies_virus_27175501:Rabies virus
",10-100,97
"Rabies_virus_33210477:Rabies virus
",none,:
"Rabies_virus_34112850:Rabies virus
",>100,2019
"Rabies_virus_34744210:Rabies virus
",none,"Herein, we"
"Rabies_virus_795164:Rabies virus
",none,:
"Radi_virus_32860474:Radi virus
",>100,291
"ravn_virus_18444851:ravn virus
",1,a population-based cohort study.
"ravn_virus_19150677:ravn virus
",>100,459
"ravn_virus_22247121:ravn virus
",10-100,39
"ravn_virus_22759856:ravn virus
",none,:
"ravn_virus_25232778:ravn virus
",10-100,39
"ravn_virus_25446818:ravn virus
",>100,888
"ravn_virus_27665287:ravn virus
",1,one
"ravn_virus_32584760:ravn virus
",1,a
"ravn_virus_32939853:ravn virus
",10-100,66
"ravn_virus_33231116:ravn virus
",none,results
"Resistencia_virus_27295701:Resistencia virus
",>100,488
"Resistencia_virus_32334847:Resistencia virus
",1,a
"respiratory_syncytial_virus_34190900:respiratory syncytial virus
",>100,707
"respiratory_syncytial_virus_34226206:respiratory syncytial virus
",1,a retrospective
"respiratory_syncytial_virus_34228369:respiratory syncytial virus
",10-100,45
"respiratory_syncytial_virus_34260480:respiratory syncytial virus
",>100,225
"respiratory_syncytial_virus_34273135:respiratory syncytial virus
",none,:
"respiratory_syncytial_virus_34277466:respiratory syncytial virus
",10-100,63
"respiratory_syncytial_virus_34296672:respiratory syncytial virus
",10-100,17
"respiratory_syncytial_virus_34296678:respiratory syncytial virus
",none,more
"respiratory_syncytial_virus_34296810:respiratory syncytial virus
",>100,1684
"respiratory_syncytial_virus_34327793:respiratory syncytial virus
",>100,149
"respiratory_syncytial_virus_34344351:respiratory syncytial virus
",1,an
"respiratory_syncytial_virus_34344406:respiratory syncytial virus
",10-100,71
"respiratory_syncytial_virus_34347190:respiratory syncytial virus
",>100,664
"respiratory_syncytial_virus_34356014:respiratory syncytial virus
",1-10,"5,218"
"respiratory_syncytial_virus_34362320:respiratory syncytial virus
",10-100,80
"respiratory_syncytial_virus_34388086:respiratory syncytial virus
",none,children
"respiratory_syncytial_virus_34393634:respiratory syncytial virus
",1,first case
"respiratory_syncytial_virus_34399190:respiratory syncytial virus
",>100,319
"respiratory_syncytial_virus_34415627:respiratory syncytial virus
",1-10,five
"respiratory_syncytial_virus_34425771:respiratory syncytial virus
",>100,129
"respiratory_syncytial_virus_34446339:respiratory syncytial virus
",>100,620
"respiratory_syncytial_virus_34448740:respiratory syncytial virus
",>100,638
"respiratory_syncytial_virus_34448741:respiratory syncytial virus
",>100,241
"respiratory_syncytial_virus_34448742:respiratory syncytial virus
",>100,630
"respiratory_syncytial_virus_34448743:respiratory syncytial virus
",>100,514
"respiratory_syncytial_virus_34448745:respiratory syncytial virus
",>100,805
"respiratory_syncytial_virus_34448746:respiratory syncytial virus
",>100,115
"respiratory_syncytial_virus_34448747:respiratory syncytial virus
",>100,525
"respiratory_syncytial_virus_34448748:respiratory syncytial virus
",>100,223
"respiratory_syncytial_virus_34473914:respiratory syncytial virus
",1-10,three
"respiratory_syncytial_virus_34477157:respiratory syncytial virus
",>100,576 of 734
"respiratory_syncytial_virus_34479483:respiratory syncytial virus
",>100,164
"respiratory_syncytial_virus_34480636:respiratory syncytial virus
",>100,"121,529 patients"
"respiratory_syncytial_virus_34481240:respiratory syncytial virus
",none,:
"respiratory_syncytial_virus_34482383:respiratory syncytial virus
",>100,our 2021
"respiratory_syncytial_virus_34497218:respiratory syncytial virus
",none,approximately
"respiratory_syncytial_virus_34499459:respiratory syncytial virus
",none,These
"respiratory_syncytial_virus_34516721:respiratory syncytial virus
",>100,422
"respiratory_syncytial_virus_34523109:respiratory syncytial virus
",>100,1539
"respiratory_syncytial_virus_34523811:respiratory syncytial virus
",1,1
"respiratory_syncytial_virus_34555158:respiratory syncytial virus
",>100,275
"respiratory_syncytial_virus_34555160:respiratory syncytial virus
",>100,306
"respiratory_syncytial_virus_34556065:respiratory syncytial virus
",1,an
"respiratory_syncytial_virus_34559474:respiratory syncytial virus
",10-100,20
"respiratory_syncytial_virus_34574450:respiratory syncytial virus
",1,A
"respiratory_syncytial_virus_34574472:respiratory syncytial virus
",>100,488
"respiratory_syncytial_virus_34604931:respiratory syncytial virus
",1,an
"respiratory_syncytial_virus_34627307:respiratory syncytial virus
",10-100,56
"respiratory_syncytial_virus_34633761:respiratory syncytial virus
",>100,356
"respiratory_syncytial_virus_34644459:respiratory syncytial virus
",none,:
"respiratory_syncytial_virus_34648561:respiratory syncytial virus
",10-100,no COVID-19 patients
"respiratory_syncytial_virus_34694579:respiratory syncytial virus
",>100,5544
"respiratory_syncytial_virus_34695374:respiratory syncytial virus
",none,:
"respiratory_syncytial_virus_34704788:respiratory syncytial virus
",10-100,60
"respiratory_syncytial_virus_34709678:respiratory syncytial virus
",none,:
